locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINFKPHP_01671	CDS	411				hypothetical protein
DINFKPHP_01672	CDS	297				hypothetical protein
DINFKPHP_01673	CDS	732				hypothetical protein
DINFKPHP_01674	CDS	450				hypothetical protein
DINFKPHP_01675	CDS	1404	yccM_1		COG0348	Putative electron transport protein YccM
DINFKPHP_01676	CDS	165				hypothetical protein
DINFKPHP_01677	CDS	1101				hypothetical protein
DINFKPHP_01678	CDS	1452				hypothetical protein
DINFKPHP_01679	CDS	1617	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
DINFKPHP_01680	CDS	1851	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
DINFKPHP_01681	CDS	285				hypothetical protein
DINFKPHP_01682	CDS	342				hypothetical protein
DINFKPHP_01683	CDS	762	btsR_2		COG3279	Transcriptional regulatory protein BtsR
DINFKPHP_01684	CDS	225				hypothetical protein
DINFKPHP_01685	CDS	1344				hypothetical protein
DINFKPHP_01686	CDS	954	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DINFKPHP_01687	CDS	1017			COG1702	PhoH-like protein
DINFKPHP_01688	CDS	783	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
DINFKPHP_01689	CDS	822				hypothetical protein
DINFKPHP_01690	CDS	2085				hypothetical protein
DINFKPHP_01691	CDS	393				hypothetical protein
DINFKPHP_01692	CDS	1170	adk_1	2.7.4.3		Adenylate kinase
DINFKPHP_01693	CDS	1506	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
DINFKPHP_01694	CDS	1272				hypothetical protein
DINFKPHP_01695	CDS	1725				hypothetical protein
DINFKPHP_01696	CDS	366				hypothetical protein
DINFKPHP_01697	CDS	1227	tetA			Tetracycline resistance protein, class C
DINFKPHP_01698	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
DINFKPHP_01699	CDS	1386	trkH		COG0168	Trk system potassium uptake protein TrkH
DINFKPHP_01700	CDS	465				hypothetical protein
DINFKPHP_01701	CDS	402				hypothetical protein
DINFKPHP_01702	CDS	2340	susC_3			TonB-dependent receptor SusC
DINFKPHP_01703	CDS	969				hypothetical protein
DINFKPHP_01704	CDS	1035	yccM_2		COG0348	Putative electron transport protein YccM
DINFKPHP_01705	CDS	1299	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
DINFKPHP_01706	CDS	798	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
DINFKPHP_01707	CDS	882	mrr		COG1715	Mrr restriction system protein
DINFKPHP_01708	CDS	444				hypothetical protein
DINFKPHP_01709	CDS	636				hypothetical protein
DINFKPHP_01710	CDS	432				hypothetical protein
DINFKPHP_01711	CDS	834	ypbG		COG1408	putative protein YpbG
DINFKPHP_01712	CDS	2853	uvrA_3		COG0178	UvrABC system protein A
DINFKPHP_01713	CDS	579	sigM		COG1595	ECF RNA polymerase sigma factor SigM
DINFKPHP_01714	CDS	876	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
DINFKPHP_01715	CDS	396				hypothetical protein
DINFKPHP_01716	CDS	1245				hypothetical protein
DINFKPHP_01717	CDS	1182	amaA	3.5.1.14		N-acyl-L-amino acid amidohydrolase
DINFKPHP_01718	CDS	453				hypothetical protein
DINFKPHP_01719	CDS	708	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
DINFKPHP_01720	CDS	3318	secA		COG0653	Protein translocase subunit SecA
DINFKPHP_01721	CDS	1440				hypothetical protein
DINFKPHP_01722	CDS	1215				hypothetical protein
DINFKPHP_01723	CDS	1173	pgaC_1	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
DINFKPHP_01724	CDS	1212	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
DINFKPHP_01725	CDS	972				hypothetical protein
DINFKPHP_01726	CDS	990	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
DINFKPHP_01727	CDS	462	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DINFKPHP_01728	CDS	1845				hypothetical protein
DINFKPHP_01729	CDS	2946				hypothetical protein
DINFKPHP_01730	CDS	2037	dsbD_4	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
DINFKPHP_01731	CDS	573	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
DINFKPHP_01732	CDS	1365	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
DINFKPHP_01733	CDS	609	sprT			Protein SprT
DINFKPHP_01734	CDS	1854				hypothetical protein
DINFKPHP_01735	CDS	1980				hypothetical protein
DINFKPHP_01736	CDS	1995				hypothetical protein
DINFKPHP_01737	CDS	993	pyrD_3	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
DINFKPHP_01738	CDS	2301	rpsA		COG0539	30S ribosomal protein S1
DINFKPHP_01739	CDS	1062	queA_1	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DINFKPHP_01740	CDS	1269	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
DINFKPHP_01741	CDS	1224	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
DINFKPHP_01742	CDS	342				hypothetical protein
DINFKPHP_01743	CDS	456				hypothetical protein
DINFKPHP_01744	CDS	738				hypothetical protein
DINFKPHP_01745	CDS	1452				hypothetical protein
DINFKPHP_01746	CDS	3174	susC_4			TonB-dependent receptor SusC
DINFKPHP_01747	CDS	1515				hypothetical protein
DINFKPHP_01748	CDS	978				hypothetical protein
DINFKPHP_01749	CDS	1254				hypothetical protein
DINFKPHP_01750	CDS	990				hypothetical protein
DINFKPHP_01751	CDS	714				putative protein
DINFKPHP_01752	CDS	1014	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DINFKPHP_01753	CDS	780				hypothetical protein
DINFKPHP_01754	CDS	1104	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
DINFKPHP_01755	CDS	858	folP	2.5.1.15	COG0294	Dihydropteroate synthase
DINFKPHP_01756	CDS	555				hypothetical protein
DINFKPHP_01757	CDS	1137				hypothetical protein
DINFKPHP_01758	CDS	1059	ltaA	4.1.2.49		L-allo-threonine aldolase
DINFKPHP_01759	CDS	1458	patA_4	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
DINFKPHP_01760	CDS	1137				hypothetical protein
DINFKPHP_01761	CDS	942	rlmN	2.1.1.-		Dual-specificity RNA methyltransferase RlmN
DINFKPHP_01762	CDS	1245				Minor fimbrium subunit Mfa5
DINFKPHP_01763	CDS	252	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
DINFKPHP_01764	CDS	1038	korB_2	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
DINFKPHP_01765	CDS	1395	pepC_1	3.4.22.40	COG3579	Aminopeptidase C
DINFKPHP_01766	CDS	1596	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
DINFKPHP_01767	CDS	711	rsmI_2	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
DINFKPHP_01768	CDS	411				hypothetical protein
DINFKPHP_01769	CDS	1161	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
DINFKPHP_01770	CDS	1095	nemA	1.-.-.-	COG1902	N-ethylmaleimide reductase
DINFKPHP_01771	CDS	2199	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
DINFKPHP_01772	CDS	897				hypothetical protein
DINFKPHP_01773	CDS	681				hypothetical protein
DINFKPHP_01774	CDS	861				hypothetical protein
DINFKPHP_01775	CDS	456				hypothetical protein
DINFKPHP_01776	CDS	195				hypothetical protein
DINFKPHP_01777	CDS	399				hypothetical protein
DINFKPHP_01778	CDS	360				hypothetical protein
DINFKPHP_01779	CDS	1155				hypothetical protein
DINFKPHP_01780	CDS	435				hypothetical protein
DINFKPHP_01781	CDS	1611				hypothetical protein
DINFKPHP_01782	CDS	336	ybaB			Nucleoid-associated protein YbaB
DINFKPHP_01783	CDS	1509				hypothetical protein
DINFKPHP_01784	CDS	291				hypothetical protein
DINFKPHP_01785	CDS	2331				Pesticidal crystal protein Cry22Aa
DINFKPHP_01786	CDS	2139	bcgIA	3.1.21.-		Restriction enzyme BgcI subunit alpha
DINFKPHP_01787	CDS	129				hypothetical protein
DINFKPHP_01788	CDS	5571				hypothetical protein
DINFKPHP_01789	CDS	1515	purH			Bifunctional purine biosynthesis protein PurH
DINFKPHP_01790	CDS	471				hypothetical protein
DINFKPHP_01791	CDS	633				hypothetical protein
DINFKPHP_01792	CDS	936				hypothetical protein
DINFKPHP_01793	CDS	1524				hypothetical protein
DINFKPHP_01794	CDS	2505				hypothetical protein
DINFKPHP_01795	CDS	339				hypothetical protein
DINFKPHP_01796	CDS	1182				hypothetical protein
DINFKPHP_01797	CDS	924				hypothetical protein
DINFKPHP_01798	CDS	417				hypothetical protein
DINFKPHP_01799	CDS	693	tolQ		COG0811	Protein TolQ
DINFKPHP_01800	CDS	993				hypothetical protein
DINFKPHP_01801	CDS	4059				hypothetical protein
DINFKPHP_01802	CDS	1785				hypothetical protein
DINFKPHP_01803	CDS	141				hypothetical protein
DINFKPHP_01804	CDS	738				hypothetical protein
DINFKPHP_01805	CDS	717				hypothetical protein
DINFKPHP_01806	CDS	1875				hypothetical protein
DINFKPHP_01807	CDS	513				hypothetical protein
DINFKPHP_01808	CDS	966				hypothetical protein
DINFKPHP_01809	CDS	1149				hypothetical protein
DINFKPHP_01810	CDS	906				hypothetical protein
DINFKPHP_01811	CDS	855	yccM_3		COG0348	Putative electron transport protein YccM
DINFKPHP_01812	CDS	600				hypothetical protein
DINFKPHP_01813	CDS	198				hypothetical protein
DINFKPHP_01814	CDS	966				hypothetical protein
DINFKPHP_01815	CDS	1155	rlmL_1	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
DINFKPHP_01816	CDS	1791	mutS_1		COG0249	DNA mismatch repair protein MutS
DINFKPHP_01817	CDS	219				hypothetical protein
DINFKPHP_01818	CDS	1239	oprF_2			Outer membrane porin F
DINFKPHP_01819	CDS	483				hypothetical protein
DINFKPHP_01820	CDS	711				hypothetical protein
DINFKPHP_01821	CDS	369				hypothetical protein
DINFKPHP_01822	CDS	753				hypothetical protein
DINFKPHP_01823	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
DINFKPHP_01824	CDS	1191	glmU_2	2.3.1.157		Bifunctional protein GlmU
DINFKPHP_01825	CDS	762	pgk/tpi		COG0126	Bifunctional PGK/TIM
DINFKPHP_01826	CDS	831	prmA_2	2.1.1.-		Ribosomal protein L11 methyltransferase
DINFKPHP_01827	CDS	2025	uvrB		COG0556	UvrABC system protein B
DINFKPHP_01828	CDS	1017	oleD_1	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
DINFKPHP_01829	CDS	1149	hutG	3.5.3.8	COG0010	Formimidoylglutamase
DINFKPHP_01830	CDS	294				hypothetical protein
DINFKPHP_01831	CDS	1188	hflX		COG2262	GTPase HflX
DINFKPHP_01832	CDS	597				hypothetical protein
DINFKPHP_01833	CDS	1395				hypothetical protein
DINFKPHP_01834	CDS	708				hypothetical protein
DINFKPHP_01835	CDS	933	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
DINFKPHP_01836	CDS	327				hypothetical protein
DINFKPHP_01837	CDS	654				hypothetical protein
DINFKPHP_01838	CDS	1260	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
DINFKPHP_01839	CDS	1656	bicA		COG0659	Bicarbonate transporter BicA
DINFKPHP_01840	CDS	198				hypothetical protein
DINFKPHP_01841	CDS	1125				hypothetical protein
DINFKPHP_01842	CDS	843				hypothetical protein
DINFKPHP_01843	CDS	639				hypothetical protein
DINFKPHP_01844	CDS	774	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
DINFKPHP_01845	CDS	216				hypothetical protein
DINFKPHP_01846	CDS	273				hypothetical protein
DINFKPHP_01847	CDS	567				hypothetical protein
DINFKPHP_01848	CDS	1260			COG2081	putative protein
DINFKPHP_01849	CDS	774	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DINFKPHP_01850	CDS	1140	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DINFKPHP_01851	CDS	750	etfB		COG2086	Electron transfer flavoprotein subunit beta
DINFKPHP_01852	CDS	972	etfA		COG2025	Electron transfer flavoprotein subunit alpha
DINFKPHP_01853	CDS	2592				hypothetical protein
DINFKPHP_01854	CDS	663				hypothetical protein
DINFKPHP_01855	CDS	789				hypothetical protein
DINFKPHP_01856	CDS	2934			COG0247	putative protein
DINFKPHP_01857	CDS	2082	fadF_2	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
DINFKPHP_01858	CDS	513	adhB	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
DINFKPHP_01859	CDS	570	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
DINFKPHP_01860	CDS	198				hypothetical protein
DINFKPHP_01861	CDS	2154	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
DINFKPHP_01862	CDS	2397	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
DINFKPHP_01863	CDS	723	ytfE_1		COG2846	Iron-sulfur cluster repair protein YtfE
DINFKPHP_01864	CDS	903				hypothetical protein
DINFKPHP_01865	CDS	1359	qrcD			Menaquinone reductase, integral membrane subunit
DINFKPHP_01866	CDS	282				hypothetical protein
DINFKPHP_01867	CDS	240				hypothetical protein
DINFKPHP_01868	CDS	621	cmoA	2.1.1.-		tRNA (cmo5U34)-methyltransferase
DINFKPHP_01869	CDS	420				hypothetical protein
DINFKPHP_01870	CDS	1515	mdtA			Multidrug resistance protein MdtA
DINFKPHP_01871	CDS	180				hypothetical protein
DINFKPHP_01872	CDS	384				hypothetical protein
DINFKPHP_01873	CDS	1800	typA		COG1217	GTP-binding protein TypA/BipA
DINFKPHP_01874	CDS	372				hypothetical protein
DINFKPHP_01875	CDS	282				hypothetical protein
DINFKPHP_01876	CDS	834	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
DINFKPHP_01877	CDS	2145	uvrA_4		COG0178	UvrABC system protein A
DINFKPHP_01878	CDS	1119	pgaC_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
DINFKPHP_01879	CDS	1170	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
DINFKPHP_01880	CDS	1518				hypothetical protein
DINFKPHP_01881	CDS	726				hypothetical protein
DINFKPHP_01882	CDS	936	yxlF_1	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
DINFKPHP_01883	CDS	240				hypothetical protein
DINFKPHP_01884	CDS	1209				hypothetical protein
DINFKPHP_01885	CDS	585	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
DINFKPHP_01886	CDS	2334				hypothetical protein
DINFKPHP_01887	CDS	2055				hypothetical protein
DINFKPHP_01888	CDS	348	rplS			50S ribosomal protein L19
DINFKPHP_01889	CDS	2244	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
DINFKPHP_01890	CDS	651				hypothetical protein
DINFKPHP_01891	CDS	1323	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DINFKPHP_01892	CDS	516	resA_5		COG0526	Thiol-disulfide oxidoreductase ResA
DINFKPHP_01893	CDS	579	grpE		COG0576	Protein GrpE
DINFKPHP_01894	CDS	1149	dnaJ_2		COG0484	Chaperone protein DnaJ
DINFKPHP_01895	CDS	402	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
DINFKPHP_01896	CDS	411	iscR		COG1959	HTH-type transcriptional regulator IscR
DINFKPHP_01897	CDS	246				hypothetical protein
DINFKPHP_01898	CDS	630				hypothetical protein
DINFKPHP_01899	CDS	909				hypothetical protein
DINFKPHP_01900	CDS	1092	skfB	1.21.98.-	COG0535	Sporulation killing factor maturation protein SkfB
DINFKPHP_01901	CDS	543				hypothetical protein
DINFKPHP_01902	CDS	543				hypothetical protein
DINFKPHP_01903	CDS	1143	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DINFKPHP_01904	CDS	711	vnfA		COG3604	Nitrogen fixation protein VnfA
DINFKPHP_01905	CDS	351				hypothetical protein
DINFKPHP_01906	CDS	1086	thrC_1	4.2.3.1	COG0498	Threonine synthase
DINFKPHP_01907	CDS	1230				hypothetical protein
DINFKPHP_01908	CDS	651				hypothetical protein
DINFKPHP_01909	CDS	1101	fixL_2	2.7.13.3		Sensor protein FixL
DINFKPHP_01910	CDS	420	fosB	2.5.1.-		Metallothiol transferase FosB
DINFKPHP_01911	CDS	1560	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
DINFKPHP_01912	CDS	426				hypothetical protein
DINFKPHP_01913	CDS	444	cfiA	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
DINFKPHP_01914	CDS	261				hypothetical protein
DINFKPHP_01915	CDS	456				hypothetical protein
DINFKPHP_01916	CDS	780				hypothetical protein
DINFKPHP_01917	CDS	477	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
DINFKPHP_01918	CDS	663				hypothetical protein
DINFKPHP_01919	CDS	537				hypothetical protein
DINFKPHP_01920	CDS	597				hypothetical protein
DINFKPHP_01921	CDS	492				hypothetical protein
DINFKPHP_01922	CDS	369				hypothetical protein
DINFKPHP_01923	CDS	393				hypothetical protein
DINFKPHP_01924	CDS	735				hypothetical protein
DINFKPHP_01925	CDS	1002				hypothetical protein
DINFKPHP_01926	CDS	378				hypothetical protein
DINFKPHP_01927	CDS	423				hypothetical protein
DINFKPHP_01928	CDS	756				hypothetical protein
DINFKPHP_01929	CDS	2025				hypothetical protein
DINFKPHP_01930	CDS	1863				hypothetical protein
DINFKPHP_01931	CDS	825	punA	2.4.2.1		Purine nucleoside phosphorylase 1
DINFKPHP_01932	CDS	1071	lpxK_1	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
DINFKPHP_01933	CDS	1125			COG0327	GTP cyclohydrolase 1 type 2 
DINFKPHP_01934	CDS	768				hypothetical protein
DINFKPHP_01935	CDS	930	rne	3.1.26.12	COG1530	Ribonuclease E
DINFKPHP_01936	CDS	690				hypothetical protein
DINFKPHP_01937	CDS	252				hypothetical protein
DINFKPHP_01938	CDS	600				hypothetical protein
DINFKPHP_01939	CDS	1518	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
DINFKPHP_01940	CDS	1008				hypothetical protein
DINFKPHP_01941	CDS	1422				hypothetical protein
DINFKPHP_01942	CDS	1872				hypothetical protein
DINFKPHP_01943	CDS	612	copZ_2			Copper chaperone CopZ
DINFKPHP_01944	CDS	222				hypothetical protein
DINFKPHP_01945	CDS	297				hypothetical protein
DINFKPHP_01946	CDS	885	truC_1	5.4.99.26	COG0564	tRNA pseudouridine synthase C
DINFKPHP_01947	CDS	2094				hypothetical protein
DINFKPHP_01948	CDS	825			COG1073	putative protein
DINFKPHP_01949	CDS	2106	psaB_1	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A2
DINFKPHP_01950	CDS	1017				hypothetical protein
DINFKPHP_01951	CDS	3843		3.4.21.50		Protease 1
DINFKPHP_01952	CDS	1014				hypothetical protein
DINFKPHP_01953	CDS	840	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
DINFKPHP_01954	CDS	1260	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
DINFKPHP_01955	CDS	618	nqrE	1.6.5.8	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
DINFKPHP_01956	CDS	669	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
DINFKPHP_01957	CDS	714	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
DINFKPHP_01958	CDS	1185	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
DINFKPHP_01959	CDS	1356	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
DINFKPHP_01960	CDS	1263				hypothetical protein
DINFKPHP_01961	CDS	1485				hypothetical protein
DINFKPHP_01962	CDS	879				hypothetical protein
DINFKPHP_01963	CDS	813	cdsA_1	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
DINFKPHP_01964	CDS	654	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
DINFKPHP_01965	CDS	381				hypothetical protein
DINFKPHP_01966	CDS	2472	lon2	3.4.21.53	COG0466	Lon protease 2
DINFKPHP_01967	CDS	1224	ndhI_1	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
DINFKPHP_01968	CDS	2127		1.18.1.2		Ferredoxin--NADP reductase
DINFKPHP_01969	CDS	1923	phsA	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
DINFKPHP_01970	CDS	534	ttrB_3		COG0437	Tetrathionate reductase subunit B
DINFKPHP_01971	CDS	993				hypothetical protein
DINFKPHP_01972	CDS	522				hypothetical protein
DINFKPHP_01973	CDS	591				hypothetical protein
DINFKPHP_01974	CDS	624				hypothetical protein
DINFKPHP_01975	CDS	630				hypothetical protein
DINFKPHP_01976	CDS	1017	yibN		COG0607	putative protein YibN
DINFKPHP_01977	CDS	789	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DINFKPHP_01978	CDS	450				hypothetical protein
DINFKPHP_01979	CDS	600	resA_6			Thiol-disulfide oxidoreductase ResA
DINFKPHP_01980	CDS	678				hypothetical protein
DINFKPHP_01981	CDS	1698	ypwA	3.4.17.19	COG2317	Carboxypeptidase 1
DINFKPHP_01982	CDS	627	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
DINFKPHP_01983	CDS	177				hypothetical protein
DINFKPHP_01984	CDS	741				hypothetical protein
DINFKPHP_01985	CDS	2112	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
DINFKPHP_01986	CDS	1698				hypothetical protein
DINFKPHP_01987	CDS	858				hypothetical protein
DINFKPHP_01988	CDS	855				hypothetical protein
DINFKPHP_01989	CDS	498			COG0759	Putative membrane protein insertion efficiency factor
DINFKPHP_01990	CDS	882				hypothetical protein
DINFKPHP_01991	CDS	900				hypothetical protein
DINFKPHP_01992	CDS	249				hypothetical protein
DINFKPHP_01993	CDS	2775				hypothetical protein
DINFKPHP_01994	CDS	873				hypothetical protein
DINFKPHP_01995	CDS	780				hypothetical protein
DINFKPHP_01996	CDS	1056	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
DINFKPHP_01997	CDS	2253				hypothetical protein
DINFKPHP_01998	CDS	996				hypothetical protein
DINFKPHP_01999	CDS	1086	epsD	2.4.-.-		Putative glycosyltransferase EpsD
DINFKPHP_02000	CDS	1152				hypothetical protein
DINFKPHP_02001	CDS	585	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
DINFKPHP_02002	CDS	648				hypothetical protein
DINFKPHP_02003	CDS	654	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
DINFKPHP_02004	CDS	558				hypothetical protein
DINFKPHP_02005	CDS	483				hypothetical protein
DINFKPHP_02006	CDS	387				hypothetical protein
DINFKPHP_02007	CDS	687				hypothetical protein
DINFKPHP_02008	CDS	1014	pyrD_4	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
DINFKPHP_02009	CDS	2247	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
DINFKPHP_02010	CDS	957	nusB		COG0781	Transcription antitermination protein NusB
DINFKPHP_02011	CDS	450				hypothetical protein
DINFKPHP_02012	CDS	534				hypothetical protein
DINFKPHP_02013	CDS	339	yajC		COG1862	Sec translocon accessory complex subunit YajC
DINFKPHP_02014	CDS	972				hypothetical protein
DINFKPHP_02015	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
DINFKPHP_02016	CDS	798				hypothetical protein
DINFKPHP_02017	CDS	783				hypothetical protein
DINFKPHP_02018	CDS	1383	ribZ			Riboflavin transporter RibZ
DINFKPHP_02019	CDS	498	yohD_1		COG0586	Inner membrane protein YohD
DINFKPHP_02020	CDS	243				hypothetical protein
DINFKPHP_02021	CDS	495				hypothetical protein
DINFKPHP_02022	CDS	1455				hypothetical protein
DINFKPHP_02023	CDS	519				hypothetical protein
DINFKPHP_02024	CDS	789				hypothetical protein
DINFKPHP_02025	CDS	1092				hypothetical protein
DINFKPHP_02026	CDS	570				hypothetical protein
DINFKPHP_02027	CDS	558	sigW_3		COG1595	ECF RNA polymerase sigma factor SigW
DINFKPHP_02028	CDS	1905	dnaG_2	2.7.7.-	COG0358	DNA primase
DINFKPHP_02029	CDS	894				hypothetical protein
DINFKPHP_02030	CDS	1083	algA		COG0662	Alginate biosynthesis protein AlgA
DINFKPHP_02031	CDS	612				hypothetical protein
DINFKPHP_02032	CDS	192				hypothetical protein
DINFKPHP_02033	CDS	861				hypothetical protein
DINFKPHP_02034	CDS	1452				hypothetical protein
DINFKPHP_02035	CDS	1020				hypothetical protein
DINFKPHP_02036	CDS	1122	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
DINFKPHP_02037	CDS	462				hypothetical protein
DINFKPHP_02038	CDS	2709				hypothetical protein
DINFKPHP_02039	CDS	1353				hypothetical protein
DINFKPHP_02040	CDS	1350	macA_1		COG0845	Macrolide export protein MacA
DINFKPHP_02041	CDS	990	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DINFKPHP_02042	CDS	1161				hypothetical protein
DINFKPHP_02043	CDS	1017				hypothetical protein
DINFKPHP_02044	CDS	1125	dnaN		COG0592	Beta sliding clamp
DINFKPHP_02045	CDS	564				hypothetical protein
DINFKPHP_02046	CDS	2586				hypothetical protein
DINFKPHP_02047	CDS	1149				hypothetical protein
DINFKPHP_02048	CDS	741	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
DINFKPHP_02049	CDS	1476				hypothetical protein
DINFKPHP_02050	CDS	3147	nrdJ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleotide reductase
DINFKPHP_02051	CDS	2955				hypothetical protein
DINFKPHP_02052	CDS	2094				hypothetical protein
DINFKPHP_02053	CDS	885	truC_2	5.4.99.26	COG0564	tRNA pseudouridine synthase C
DINFKPHP_02054	CDS	648	tehB	2.1.1.265	COG0500	Tellurite methyltransferase
DINFKPHP_02055	CDS	237	hspQ		COG3785	Heat shock protein HspQ
DINFKPHP_02056	CDS	456				hypothetical protein
DINFKPHP_02057	CDS	1344	rbr2	1.11.1.1	COG1592	Rubrerythrin-2
DINFKPHP_02058	CDS	936				hypothetical protein
DINFKPHP_02059	CDS	621	macB_4	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
DINFKPHP_02060	CDS	351				hypothetical protein
DINFKPHP_02061	CDS	735				hypothetical protein
DINFKPHP_02062	CDS	399				hypothetical protein
DINFKPHP_02063	CDS	669		3.1.3.-	COG0560	putative phosphatase
DINFKPHP_02064	CDS	5340	colA	3.4.24.3		Microbial collagenase
DINFKPHP_02065	CDS	150				hypothetical protein
DINFKPHP_02066	CDS	2961		3.1.21.4		Type IIS restriction enzyme Eco57I
DINFKPHP_02067	CDS	870				hypothetical protein
