locus_tag	ftype	length_bp	gene	EC_number	COG	product
BLEECCFP_00746	CDS	1401	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BLEECCFP_00747	CDS	759	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
BLEECCFP_00748	CDS	618	rpsD		COG0522	30S ribosomal protein S4
BLEECCFP_00749	CDS	510				hypothetical protein
BLEECCFP_00750	CDS	330				hypothetical protein
BLEECCFP_00751	CDS	342	grxD		COG0278	Glutaredoxin 4
BLEECCFP_00752	CDS	2718	polA	2.7.7.7	COG0258	DNA polymerase I
BLEECCFP_00753	CDS	243				hypothetical protein
BLEECCFP_00754	CDS	933	rocF	3.5.3.1	COG0010	Arginase
BLEECCFP_00755	CDS	267	rocD2_1	2.6.1.13		Ornithine aminotransferase 2
BLEECCFP_00756	CDS	906	rocD2_2	2.6.1.13		Ornithine aminotransferase 2
BLEECCFP_00757	CDS	2418				hypothetical protein
BLEECCFP_00758	CDS	777				hypothetical protein
BLEECCFP_00759	CDS	1338				hypothetical protein
BLEECCFP_00760	CDS	831				hypothetical protein
BLEECCFP_00761	CDS	516				hypothetical protein
BLEECCFP_00762	CDS	870				hypothetical protein
BLEECCFP_00763	CDS	390				hypothetical protein
BLEECCFP_00764	CDS	1035				hypothetical protein
BLEECCFP_00765	CDS	1155				hypothetical protein
BLEECCFP_00766	CDS	2370				hypothetical protein
BLEECCFP_00767	CDS	759				hypothetical protein
BLEECCFP_00768	CDS	675				hypothetical protein
BLEECCFP_00769	CDS	150				hypothetical protein
BLEECCFP_00770	CDS	846				hypothetical protein
BLEECCFP_00771	CDS	987				hypothetical protein
BLEECCFP_00772	CDS	948				hypothetical protein
BLEECCFP_00773	CDS	519				hypothetical protein
BLEECCFP_00774	CDS	1050	hemH	4.99.1.1	COG0276	Ferrochelatase
BLEECCFP_00775	CDS	645	argO		COG1279	Arginine exporter protein ArgO
BLEECCFP_00776	CDS	1389	proP_7			Proline/betaine transporter
BLEECCFP_00777	CDS	1095	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BLEECCFP_00778	CDS	1143	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BLEECCFP_00779	CDS	1011	hemB_2	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
BLEECCFP_00780	CDS	810				hypothetical protein
BLEECCFP_00781	CDS	540				hypothetical protein
BLEECCFP_00782	CDS	210				hypothetical protein
BLEECCFP_00783	CDS	1656	comEC_1		COG0658	ComE operon protein 3
BLEECCFP_00784	CDS	1164				hypothetical protein
BLEECCFP_00785	CDS	297				hypothetical protein
BLEECCFP_00786	CDS	822	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
BLEECCFP_00787	CDS	570	efp			Elongation factor P
BLEECCFP_00788	CDS	933	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
BLEECCFP_00789	CDS	609	gmk	2.7.4.8	COG0194	Guanylate kinase
BLEECCFP_00790	CDS	1053	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
BLEECCFP_00791	CDS	1260	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
BLEECCFP_00792	CDS	237	acpP		COG0236	Acyl carrier protein
BLEECCFP_00793	CDS	738	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BLEECCFP_00794	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BLEECCFP_00795	CDS	540				hypothetical protein
BLEECCFP_00796	CDS	492	rpsF		COG0360	30S ribosomal protein S6
BLEECCFP_00797	CDS	321	rpsR		COG0238	30S ribosomal protein S18
BLEECCFP_00798	CDS	915				hypothetical protein
BLEECCFP_00799	CDS	657	rplI		COG0359	50S ribosomal protein L9
BLEECCFP_00800	CDS	1506	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
BLEECCFP_00801	CDS	210	cspA_2		COG1278	Cold shock protein CspA
BLEECCFP_00802	CDS	1251	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BLEECCFP_00803	CDS	939	ftsY		COG0552	Signal recognition particle receptor FtsY
BLEECCFP_00804	CDS	1479	amn	3.2.2.4	COG0775	AMP nucleosidase
BLEECCFP_00805	CDS	927				hypothetical protein
BLEECCFP_00806	CDS	1191			COG1373	putative protein
BLEECCFP_00807	CDS	1305	rarA		COG2256	Replication-associated recombination protein A
BLEECCFP_00808	CDS	825				hypothetical protein
BLEECCFP_00809	CDS	2724				hypothetical protein
BLEECCFP_00810	CDS	552	rplQ		COG0203	50S ribosomal protein L17
BLEECCFP_00811	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BLEECCFP_00812	CDS	393	rpsK		COG0100	30S ribosomal protein S11
BLEECCFP_00813	CDS	369	rpsM		COG0099	30S ribosomal protein S13
BLEECCFP_00814	CDS	678	adk	2.7.4.3		Adenylate kinase
BLEECCFP_00815	CDS	1344	secY		COG0201	Protein translocase subunit SecY
BLEECCFP_00816	CDS	465	rplO		COG0200	50S ribosomal protein L15
BLEECCFP_00817	CDS	201	rpmD		COG1841	50S ribosomal protein L30
BLEECCFP_00818	CDS	624	rpsE		COG0098	30S ribosomal protein S5
BLEECCFP_00819	CDS	363	rplR		COG0256	50S ribosomal protein L18
BLEECCFP_00820	CDS	534	rplF		COG0097	50S ribosomal protein L6
BLEECCFP_00821	CDS	399	rpsH		COG0096	30S ribosomal protein S8
BLEECCFP_00822	CDS	306	rpsN		COG0199	30S ribosomal protein S14
BLEECCFP_00823	CDS	549	rplE		COG0094	50S ribosomal protein L5
BLEECCFP_00824	CDS	321	rplX			50S ribosomal protein L24
BLEECCFP_00825	CDS	369	rplN		COG0093	50S ribosomal protein L14
BLEECCFP_00826	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
BLEECCFP_00827	CDS	192	rpmC		COG0255	50S ribosomal protein L29
BLEECCFP_00828	CDS	417	rplP		COG0197	50S ribosomal protein L16
BLEECCFP_00829	CDS	678	rpsC		COG0092	30S ribosomal protein S3
BLEECCFP_00830	CDS	381	rplV		COG0091	50S ribosomal protein L22
BLEECCFP_00831	CDS	279	rpsS		COG0185	30S ribosomal protein S19
BLEECCFP_00832	CDS	828	rplB		COG0090	50S ribosomal protein L2
BLEECCFP_00833	CDS	330	rplW		COG0089	50S ribosomal protein L23
BLEECCFP_00834	CDS	624	rplD		COG0088	50S ribosomal protein L4
BLEECCFP_00835	CDS	648	rplC		COG0087	50S ribosomal protein L3
BLEECCFP_00836	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
BLEECCFP_00837	CDS	1191	tufA_1		COG0050	Elongation factor Tu
BLEECCFP_00838	tRNA	74				tRNA-Gly(tcc)
BLEECCFP_00839	tRNA	86				tRNA-Tyr(gta)
BLEECCFP_00840	CDS	1575				hypothetical protein
BLEECCFP_00841	CDS	717				hypothetical protein
BLEECCFP_00842	CDS	768	cvpA		COG1286	Colicin V production protein
BLEECCFP_00843	CDS	684	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
BLEECCFP_00844	CDS	1113				hypothetical protein
BLEECCFP_00845	CDS	1248				hypothetical protein
BLEECCFP_00846	tRNA	90				tRNA-Ser(cga)
BLEECCFP_00847	CDS	210				hypothetical protein
BLEECCFP_00848	CDS	1248	hipA_1	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
BLEECCFP_00849	CDS	651				hypothetical protein
BLEECCFP_00850	CDS	1206	bcr_1			Bicyclomycin resistance protein
BLEECCFP_00851	CDS	1194	bcr_2			Bicyclomycin resistance protein
BLEECCFP_00852	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BLEECCFP_00853	CDS	954	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
BLEECCFP_00854	CDS	525	def_2	3.5.1.88	COG0242	Peptide deformylase
BLEECCFP_00855	CDS	558	resA			Thiol-disulfide oxidoreductase ResA
BLEECCFP_00856	CDS	1386				hypothetical protein
BLEECCFP_00857	CDS	1365	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
BLEECCFP_00858	CDS	687	ompR			Transcriptional regulatory protein OmpR
BLEECCFP_00859	CDS	270				hypothetical protein
BLEECCFP_00860	CDS	648	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
BLEECCFP_00861	CDS	189				hypothetical protein
BLEECCFP_00862	CDS	537				hypothetical protein
BLEECCFP_00863	CDS	1755	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
BLEECCFP_00864	CDS	792				hypothetical protein
BLEECCFP_00865	CDS	411				hypothetical protein
BLEECCFP_00866	CDS	1020	lly	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
BLEECCFP_00867	CDS	240				hypothetical protein
BLEECCFP_00868	tRNA	77				tRNA-Pro(ggg)
BLEECCFP_00869	CDS	1341				hypothetical protein
BLEECCFP_00870	CDS	486	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BLEECCFP_00871	CDS	2112	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
BLEECCFP_00872	CDS	360				hypothetical protein
BLEECCFP_00873	tRNA	75				tRNA-Val(gac)
BLEECCFP_00874	CDS	1284	glk	2.7.1.2	COG0837	Glucokinase
BLEECCFP_00875	CDS	312				hypothetical protein
BLEECCFP_00876	CDS	2451	lon_2	3.4.21.53		Lon protease
BLEECCFP_00877	CDS	237			COG0271	putative protein RP812
BLEECCFP_00878	CDS	792	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BLEECCFP_00879	CDS	450	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BLEECCFP_00880	CDS	717		2.4.2.-	COG2071	Putative glutamine amidotransferase
BLEECCFP_00881	CDS	756	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
BLEECCFP_00882	CDS	573	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BLEECCFP_00883	tRNA	74				tRNA-Gly(ccc)
BLEECCFP_00884	CDS	1080	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
BLEECCFP_00885	tRNA	76				tRNA-Ala(ggc)
BLEECCFP_00886	CDS	717	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
BLEECCFP_00887	CDS	1008	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
BLEECCFP_00888	CDS	303	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
BLEECCFP_00889	tRNA	74				tRNA-Cys(gca)
BLEECCFP_00890	CDS	1227				hypothetical protein
BLEECCFP_00891	tRNA	87				tRNA-Leu(caa)
BLEECCFP_00892	CDS	1254				hypothetical protein
BLEECCFP_00893	CDS	990				hypothetical protein
BLEECCFP_00894	CDS	1395				hypothetical protein
BLEECCFP_00895	CDS	714				hypothetical protein
BLEECCFP_00896	CDS	360				hypothetical protein
BLEECCFP_00897	CDS	435	dksA		COG1734	RNA polymerase-binding transcription factor DksA
BLEECCFP_00898	CDS	2838	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BLEECCFP_00899	CDS	534	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
BLEECCFP_00900	CDS	525				hypothetical protein
BLEECCFP_00901	CDS	1380		3.4.24.-	COG0612	putative zinc protease
BLEECCFP_00902	CDS	1329		3.4.24.-	COG0612	putative zinc protease
BLEECCFP_00903	CDS	1266	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BLEECCFP_00904	CDS	1818	mutL			DNA mismatch repair protein MutL
BLEECCFP_00905	CDS	489				hypothetical protein
BLEECCFP_00906	CDS	585				hypothetical protein
BLEECCFP_00907	CDS	789	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
BLEECCFP_00908	CDS	375	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
BLEECCFP_00909	CDS	1752	argS	6.1.1.19		Arginine--tRNA ligase
BLEECCFP_00910	CDS	792				hypothetical protein
BLEECCFP_00911	CDS	687				hypothetical protein
BLEECCFP_00912	CDS	192	tatA			Sec-independent protein translocase protein TatA
BLEECCFP_00913	CDS	246	tatB			Sec-independent protein translocase protein TatB
BLEECCFP_00914	CDS	255				hypothetical protein
BLEECCFP_00915	CDS	789	tatC		COG0805	Sec-independent protein translocase protein TatC
BLEECCFP_00916	CDS	1902				hypothetical protein
BLEECCFP_00917	CDS	315				hypothetical protein
BLEECCFP_00918	CDS	897	pgrR			HTH-type transcriptional regulator PgrR
BLEECCFP_00919	CDS	1143	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
BLEECCFP_00920	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
BLEECCFP_00921	CDS	801	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
BLEECCFP_00922	CDS	750				hypothetical protein
BLEECCFP_00923	CDS	420				hypothetical protein
BLEECCFP_00924	CDS	1251	proP_8			Proline/betaine transporter
BLEECCFP_00925	CDS	573				hypothetical protein
BLEECCFP_00926	CDS	1002	tagO_1	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
BLEECCFP_00927	CDS	1122			COG3177	putative protein
BLEECCFP_00928	CDS	1407				hypothetical protein
BLEECCFP_00929	CDS	750	etfB_1			Electron transfer flavoprotein subunit beta
BLEECCFP_00930	CDS	951	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
BLEECCFP_00931	CDS	816	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
BLEECCFP_00932	CDS	147				hypothetical protein
BLEECCFP_00933	CDS	630	ccmA_1	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
BLEECCFP_00934	CDS	654	ccmB_1		COG2386	Heme exporter protein B
BLEECCFP_00935	CDS	741	ccmC_1		COG0755	Heme exporter protein C
BLEECCFP_00936	CDS	120				hypothetical protein
BLEECCFP_00937	CDS	438	ccmE_1		COG2332	Cytochrome c-type biogenesis protein CcmE
BLEECCFP_00938	CDS	1923	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
BLEECCFP_00939	CDS	585	yohD_1		COG0586	Inner membrane protein YohD
BLEECCFP_00940	CDS	468	gpt_2	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
BLEECCFP_00941	CDS	300				hypothetical protein
BLEECCFP_00942	CDS	1467	yflS_1		COG0471	Putative malate transporter YflS
BLEECCFP_00943	tRNA	76				tRNA-Lys(ctt)
BLEECCFP_00944	CDS	225				hypothetical protein
BLEECCFP_00945	CDS	1317				hypothetical protein
BLEECCFP_00946	CDS	186				hypothetical protein
BLEECCFP_00947	CDS	1266				hypothetical protein
BLEECCFP_00948	CDS	156				hypothetical protein
BLEECCFP_00949	CDS	384				hypothetical protein
BLEECCFP_00950	CDS	102				hypothetical protein
BLEECCFP_00951	CDS	303	higA			Antitoxin HigA
BLEECCFP_00952	CDS	1188	intA_1		COG0582	Prophage integrase IntA
BLEECCFP_00953	CDS	402				hypothetical protein
BLEECCFP_00954	CDS	369				hypothetical protein
BLEECCFP_00955	CDS	399				hypothetical protein
BLEECCFP_00956	CDS	822	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
BLEECCFP_00957	CDS	1341				hypothetical protein
BLEECCFP_00958	CDS	918				hypothetical protein
BLEECCFP_00959	CDS	1035		1.18.1.2	COG0492	Ferredoxin--NADP reductase
BLEECCFP_00960	CDS	495	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BLEECCFP_00961	CDS	1044	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
BLEECCFP_00962	CDS	732	murU	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
BLEECCFP_00963	CDS	2967				hypothetical protein
BLEECCFP_00964	CDS	3393	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
BLEECCFP_00965	CDS	495				hypothetical protein
BLEECCFP_00966	CDS	588	fas6	3.2.2.-		Cytokinin riboside 5'-monophosphate phosphoribohydrolase
BLEECCFP_00967	CDS	693				hypothetical protein
BLEECCFP_00968	CDS	2316				hypothetical protein
BLEECCFP_00969	CDS	1083				hypothetical protein
BLEECCFP_00970	CDS	555				hypothetical protein
BLEECCFP_00971	CDS	468	pppA		COG1989	Leader peptidase PppA
BLEECCFP_00972	CDS	468				hypothetical protein
BLEECCFP_00973	tRNA	74				tRNA-Gln(ctg)
BLEECCFP_00974	CDS	303	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BLEECCFP_00975	CDS	312	yidD		COG0759	Putative membrane protein insertion efficiency factor
BLEECCFP_00976	CDS	1764	yidC		COG0706	Membrane protein insertase YidC
BLEECCFP_00977	CDS	639	engB		COG0218	putative GTP-binding protein EngB
BLEECCFP_00978	tRNA	87				tRNA-Leu(cag)
BLEECCFP_00979	CDS	615	rnd_2	3.1.13.5	COG0349	Ribonuclease D
BLEECCFP_00980	CDS	996	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
BLEECCFP_00981	CDS	693				hypothetical protein
BLEECCFP_00982	CDS	840	lptD			LPS-assembly protein LptD
BLEECCFP_00983	CDS	792	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BLEECCFP_00984	CDS	624	hpf			Ribosome hibernation promotion factor
BLEECCFP_00985	CDS	201				hypothetical protein
BLEECCFP_00986	CDS	1089	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
BLEECCFP_00987	CDS	558				hypothetical protein
BLEECCFP_00988	CDS	1092				hypothetical protein
BLEECCFP_00989	CDS	1245				hypothetical protein
BLEECCFP_00990	CDS	168				hypothetical protein
BLEECCFP_00991	CDS	915	hslO		COG1281	33 kDa chaperonin
BLEECCFP_00992	CDS	615				hypothetical protein
BLEECCFP_00993	CDS	453	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
BLEECCFP_00994	CDS	1056			COG3177	putative protein
BLEECCFP_00995	CDS	324				hypothetical protein
BLEECCFP_00996	CDS	630	rhtC_2		COG1280	Threonine efflux protein
BLEECCFP_00997	tRNA	77				tRNA-Pro(tgg)
BLEECCFP_00998	CDS	282				hypothetical protein
BLEECCFP_00999	tRNA	77				tRNA-Arg(tct)
BLEECCFP_01000	CDS	1248	pntAA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha part 1
BLEECCFP_01001	CDS	435	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
BLEECCFP_01002	CDS	1392	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
BLEECCFP_01003	CDS	909	dmlR_2			HTH-type transcriptional regulator DmlR
BLEECCFP_01004	CDS	795	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
BLEECCFP_01005	CDS	906				hypothetical protein
BLEECCFP_01006	CDS	1029				hypothetical protein
BLEECCFP_01007	CDS	3120				hypothetical protein
BLEECCFP_01008	CDS	2433				hypothetical protein
BLEECCFP_01009	CDS	855	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
BLEECCFP_01010	CDS	495	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
BLEECCFP_01011	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
BLEECCFP_01012	CDS	837	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
BLEECCFP_01013	CDS	1197	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
BLEECCFP_01014	CDS	171				hypothetical protein
BLEECCFP_01015	CDS	444				hypothetical protein
BLEECCFP_01016	CDS	507				hypothetical protein
BLEECCFP_01017	CDS	2145	comEC_2		COG0658	ComE operon protein 3
BLEECCFP_01018	CDS	1395	gltX	6.1.1.17		Glutamate--tRNA ligase
BLEECCFP_01019	CDS	1968	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
BLEECCFP_01020	CDS	813		1.1.1.51	COG1028	3-beta-hydroxysteroid dehydrogenase
BLEECCFP_01021	CDS	189				hypothetical protein
BLEECCFP_01022	CDS	252				hypothetical protein
BLEECCFP_01023	CDS	2730	secA		COG0653	Protein translocase subunit SecA
BLEECCFP_01024	CDS	666				hypothetical protein
BLEECCFP_01025	CDS	336				hypothetical protein
BLEECCFP_01026	CDS	1350	opuE_2		COG0591	Osmoregulated proline transporter OpuE
BLEECCFP_01027	CDS	948	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BLEECCFP_01028	CDS	1542				hypothetical protein
BLEECCFP_01029	CDS	1017	xerD_1			Tyrosine recombinase XerD
BLEECCFP_01030	tRNA	76				tRNA-Thr(tgt)
BLEECCFP_01031	CDS	504				hypothetical protein
BLEECCFP_01032	CDS	381				hypothetical protein
BLEECCFP_01033	CDS	954	yddE	5.1.-.-	COG0384	putative isomerase YddE
BLEECCFP_01034	CDS	306	higA-1		COG3093	Antitoxin HigA-1
BLEECCFP_01035	CDS	204				hypothetical protein
BLEECCFP_01036	CDS	273				hypothetical protein
BLEECCFP_01037	CDS	264				hypothetical protein
BLEECCFP_01038	CDS	501				hypothetical protein
BLEECCFP_01039	CDS	318				hypothetical protein
BLEECCFP_01040	CDS	1833	appA_2			Oligopeptide-binding protein AppA
BLEECCFP_01041	CDS	93				hypothetical protein
BLEECCFP_01042	CDS	360				hypothetical protein
BLEECCFP_01043	CDS	303				hypothetical protein
BLEECCFP_01044	CDS	144				hypothetical protein
BLEECCFP_01045	CDS	2868	rapA	3.6.4.-		RNA polymerase-associated protein RapA
BLEECCFP_01046	CDS	744			COG4279	putative protein
BLEECCFP_01047	CDS	780				hypothetical protein
BLEECCFP_01048	CDS	909				hypothetical protein
BLEECCFP_01049	CDS	174				hypothetical protein
BLEECCFP_01050	tRNA	77				tRNA-Arg(acg)
BLEECCFP_01051	CDS	285				hypothetical protein
BLEECCFP_01052	CDS	582				hypothetical protein
BLEECCFP_01053	CDS	1824	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BLEECCFP_01054	CDS	1341	glmU		COG1207	Bifunctional protein GlmU
BLEECCFP_01055	CDS	1542	murJ		COG0728	putative lipid II flippase MurJ
BLEECCFP_01056	CDS	534				hypothetical protein
BLEECCFP_01057	CDS	510				hypothetical protein
BLEECCFP_01058	CDS	402				hypothetical protein
BLEECCFP_01059	CDS	1638		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
BLEECCFP_01060	CDS	834	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
BLEECCFP_01061	CDS	1284	magA		COG0475	Iron transporter MagA
BLEECCFP_01062	CDS	618	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BLEECCFP_01063	CDS	1104	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
BLEECCFP_01064	CDS	489				hypothetical protein
BLEECCFP_01065	CDS	693	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BLEECCFP_01066	CDS	399				hypothetical protein
BLEECCFP_01067	CDS	591				hypothetical protein
BLEECCFP_01068	CDS	507				hypothetical protein
BLEECCFP_01069	CDS	1677				hypothetical protein
BLEECCFP_01070	CDS	1212				hypothetical protein
BLEECCFP_01071	CDS	2424				hypothetical protein
BLEECCFP_01072	CDS	531				hypothetical protein
BLEECCFP_01073	rRNA	902				16S ribosomal RNA (partial)
BLEECCFP_01074	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BLEECCFP_01075	CDS	1290				hypothetical protein
BLEECCFP_01076	CDS	210				hypothetical protein
BLEECCFP_01077	tRNA	77				tRNA-Arg(ccg)
BLEECCFP_01078	CDS	1143	intS_2		COG0582	Prophage integrase IntS
BLEECCFP_01079	CDS	351				hypothetical protein
BLEECCFP_01080	CDS	384				hypothetical protein
BLEECCFP_01081	CDS	1908	esiB			Secretory immunoglobulin A-binding protein EsiB
BLEECCFP_01082	CDS	939				hypothetical protein
BLEECCFP_01083	CDS	303				hypothetical protein
BLEECCFP_01084	CDS	1530				hypothetical protein
BLEECCFP_01085	CDS	3129	cusA		COG3696	Cation efflux system protein CusA
BLEECCFP_01086	CDS	1248	cusB			Cation efflux system protein CusB
BLEECCFP_01087	CDS	858				hypothetical protein
BLEECCFP_01088	CDS	1239	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BLEECCFP_01089	CDS	1239				hypothetical protein
BLEECCFP_01090	CDS	1095			COG3177	putative protein
BLEECCFP_01091	CDS	1818	typA		COG1217	GTP-binding protein TypA/BipA 
BLEECCFP_01092	CDS	534				hypothetical protein
BLEECCFP_01093	CDS	954	lipA	2.8.1.8		Lipoyl synthase
BLEECCFP_01094	CDS	450	ratA		COG2867	Ribosome association toxin RatA
BLEECCFP_01095	CDS	855				hypothetical protein
BLEECCFP_01096	CDS	393				hypothetical protein
BLEECCFP_01097	CDS	600	bioY2		COG1268	Biotin transporter BioY2
BLEECCFP_01098	CDS	1455	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
BLEECCFP_01099	tRNA	76				tRNA-Glu(ttc)
BLEECCFP_01100	CDS	678				hypothetical protein
BLEECCFP_01101	CDS	1524	ftsZ		COG0206	Cell division protein FtsZ
BLEECCFP_01102	CDS	1239	ftsA		COG0849	Cell division protein FtsA
BLEECCFP_01103	CDS	858	ftsQ		COG1589	Cell division protein FtsQ
BLEECCFP_01104	CDS	927	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
BLEECCFP_01105	CDS	1443	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
BLEECCFP_01106	CDS	1125	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BLEECCFP_01107	CDS	1113	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
BLEECCFP_01108	CDS	1338	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
BLEECCFP_01109	CDS	1092	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BLEECCFP_01110	CDS	1473	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
BLEECCFP_01111	CDS	1728	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
BLEECCFP_01112	CDS	354				hypothetical protein
BLEECCFP_01113	CDS	975	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
BLEECCFP_01114	CDS	477	mraZ			Transcriptional regulator MraZ
BLEECCFP_01115	CDS	900	speE_1	2.5.1.-	COG0421	Polyamine aminopropyltransferase
BLEECCFP_01116	CDS	888	speE_2	2.5.1.16		Polyamine aminopropyltransferase
BLEECCFP_01117	CDS	942	speE_3	2.5.1.16		Polyamine aminopropyltransferase
BLEECCFP_01118	CDS	114				hypothetical protein
BLEECCFP_01119	CDS	3585	ecpC			putative outer membrane usher protein EcpC
BLEECCFP_01120	CDS	735				hypothetical protein
BLEECCFP_01121	CDS	654				hypothetical protein
BLEECCFP_01122	CDS	549				hypothetical protein
BLEECCFP_01123	CDS	2286	bamA		COG4775	Outer membrane protein assembly factor BamA
