locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJGJENBJ_00759	CDS	450	purE	4.1.1.21	COG0041	Phosphoribosylaminoimidazole carboxylase
AJGJENBJ_00760	CDS	966				hypothetical protein
AJGJENBJ_00761	CDS	1101				hypothetical protein
AJGJENBJ_00762	CDS	1290		2.4.1.11	COG0438	Glycogen synthase
AJGJENBJ_00763	CDS	1236	amyA	3.2.1.1	COG1449	Alpha-amylase 1
AJGJENBJ_00764	CDS	1977	cga	3.2.1.3		Glucoamylase
AJGJENBJ_00765	CDS	1044				hypothetical protein
AJGJENBJ_00766	CDS	477	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
AJGJENBJ_00767	CDS	273				hypothetical protein
AJGJENBJ_00768	CDS	1056	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
AJGJENBJ_00769	CDS	1119	stoA		COG0526	Sporulation thiol-disulfide oxidoreductase A
AJGJENBJ_00770	CDS	453	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
AJGJENBJ_00771	CDS	639	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
AJGJENBJ_00772	CDS	735	ftsE		COG2884	Cell division ATP-binding protein FtsE
AJGJENBJ_00773	CDS	975	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AJGJENBJ_00774	CDS	1098	dprA		COG0758	DNA processing protein DprA
AJGJENBJ_00775	CDS	180				hypothetical protein
AJGJENBJ_00776	CDS	555				hypothetical protein
AJGJENBJ_00777	CDS	990	mltG	4.2.2.-		Endolytic murein transglycosylase
AJGJENBJ_00778	CDS	279	ybaB			Nucleoid-associated protein YbaB
AJGJENBJ_00779	CDS	2613				hypothetical protein
AJGJENBJ_00780	CDS	978		3.4.-.-		putative peptidase
AJGJENBJ_00781	CDS	1398	glyQS	6.1.1.14		Glycine--tRNA ligase
AJGJENBJ_00782	CDS	1347	hisS	6.1.1.21		Histidine--tRNA ligase
AJGJENBJ_00783	CDS	2067	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
AJGJENBJ_00784	CDS	516				hypothetical protein
AJGJENBJ_00785	CDS	540				hypothetical protein
AJGJENBJ_00786	CDS	1872	yrrB			TPR repeat-containing protein YrrB
AJGJENBJ_00787	CDS	681				hypothetical protein
AJGJENBJ_00788	CDS	525				hypothetical protein
AJGJENBJ_00789	CDS	813				hypothetical protein
AJGJENBJ_00790	CDS	1146				hypothetical protein
AJGJENBJ_00791	CDS	591				hypothetical protein
AJGJENBJ_00792	CDS	3963				hypothetical protein
AJGJENBJ_00793	CDS	1698				hypothetical protein
AJGJENBJ_00794	CDS	957	yqeN		COG1466	putative protein YqeN
AJGJENBJ_00795	CDS	372				hypothetical protein
AJGJENBJ_00796	CDS	528	greA		COG0782	Transcription elongation factor GreA
AJGJENBJ_00797	CDS	612				hypothetical protein
AJGJENBJ_00798	CDS	159				hypothetical protein
AJGJENBJ_00799	CDS	1482				hypothetical protein
AJGJENBJ_00800	CDS	606				hypothetical protein
AJGJENBJ_00801	CDS	1029	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
AJGJENBJ_00802	CDS	2196				hypothetical protein
AJGJENBJ_00803	CDS	528				hypothetical protein
AJGJENBJ_00804	CDS	141				hypothetical protein
AJGJENBJ_00805	CDS	900	rimK_2	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
AJGJENBJ_00806	tRNA	75				tRNA-Cys(gca)
AJGJENBJ_00807	CDS	318				hypothetical protein
AJGJENBJ_00808	CDS	2880				hypothetical protein
AJGJENBJ_00809	CDS	3309	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
AJGJENBJ_00810	CDS	1260				hypothetical protein
AJGJENBJ_00811	CDS	1263				hypothetical protein
AJGJENBJ_00812	CDS	207				hypothetical protein
AJGJENBJ_00813	CDS	504				hypothetical protein
AJGJENBJ_00814	CDS	837				hypothetical protein
AJGJENBJ_00815	CDS	756				hypothetical protein
AJGJENBJ_00816	CDS	1059	yerB			Putative lipoprotein YerB
AJGJENBJ_00817	CDS	657	ctc		COG1825	General stress protein CTC
AJGJENBJ_00818	CDS	825	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
AJGJENBJ_00819	CDS	891				hypothetical protein
AJGJENBJ_00820	CDS	879	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
AJGJENBJ_00821	CDS	546				hypothetical protein
AJGJENBJ_00822	CDS	525	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
AJGJENBJ_00823	CDS	420				hypothetical protein
AJGJENBJ_00824	CDS	330				hypothetical protein
AJGJENBJ_00825	CDS	2259	pcrA_2	3.6.4.12		ATP-dependent DNA helicase PcrA
AJGJENBJ_00826	CDS	255				hypothetical protein
AJGJENBJ_00827	CDS	726				hypothetical protein
AJGJENBJ_00828	CDS	531	rplJ		COG0244	50S ribosomal protein L10
AJGJENBJ_00829	CDS	282				hypothetical protein
AJGJENBJ_00830	CDS	1119				hypothetical protein
AJGJENBJ_00831	CDS	1071				hypothetical protein
AJGJENBJ_00832	CDS	651				hypothetical protein
AJGJENBJ_00833	CDS	927	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
AJGJENBJ_00834	CDS	720	bdbD		COG1651	Disulfide bond formation protein D
AJGJENBJ_00835	CDS	273				hypothetical protein
AJGJENBJ_00836	CDS	453			COG0716	Flavodoxin
AJGJENBJ_00837	CDS	1857	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
AJGJENBJ_00838	CDS	882	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
AJGJENBJ_00839	CDS	873	uxuB	1.-.-.-	COG1028	putative oxidoreductase UxuB
AJGJENBJ_00840	CDS	474				hypothetical protein
AJGJENBJ_00841	CDS	579	dcd	3.5.4.13	COG0717	dCTP deaminase
AJGJENBJ_00842	CDS	1770				hypothetical protein
AJGJENBJ_00843	CDS	594				hypothetical protein
AJGJENBJ_00844	CDS	384				hypothetical protein
AJGJENBJ_00845	CDS	591				hypothetical protein
AJGJENBJ_00846	CDS	1482	dnaX_2	2.7.7.7	COG2812	DNA polymerase III subunit tau
AJGJENBJ_00847	CDS	552	yqgN		COG0212	putative protein YqgN
AJGJENBJ_00848	CDS	1269	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
AJGJENBJ_00849	CDS	1311				hypothetical protein
AJGJENBJ_00850	CDS	645				hypothetical protein
AJGJENBJ_00851	CDS	354				hypothetical protein
AJGJENBJ_00852	CDS	627				hypothetical protein
AJGJENBJ_00853	CDS	135				hypothetical protein
AJGJENBJ_00854	CDS	378				hypothetical protein
AJGJENBJ_00855	CDS	783				hypothetical protein
AJGJENBJ_00856	CDS	537	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
AJGJENBJ_00857	CDS	234				hypothetical protein
AJGJENBJ_00858	CDS	234				hypothetical protein
AJGJENBJ_00859	CDS	2625				hypothetical protein
AJGJENBJ_00860	CDS	717	hrcA		COG1420	Heat-inducible transcription repressor HrcA
AJGJENBJ_00861	CDS	450	rpmE		COG0254	50S ribosomal protein L31
AJGJENBJ_00862	CDS	2688	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
AJGJENBJ_00863	CDS	510				hypothetical protein
AJGJENBJ_00864	CDS	5379				hypothetical protein
AJGJENBJ_00865	CDS	405				hypothetical protein
AJGJENBJ_00866	CDS	585				hypothetical protein
AJGJENBJ_00867	CDS	432				hypothetical protein
AJGJENBJ_00868	CDS	1494	patA	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
AJGJENBJ_00869	CDS	543	frr			Ribosome-recycling factor
AJGJENBJ_00870	CDS	837	pyrH	2.7.4.22	COG0528	Uridylate kinase
AJGJENBJ_00871	tRNA	77				tRNA-Arg(tct)
AJGJENBJ_00872	CDS	411				hypothetical protein
AJGJENBJ_00873	CDS	375	mprA		COG0745	Response regulator MprA
AJGJENBJ_00874	CDS	474				hypothetical protein
AJGJENBJ_00875	CDS	1716				hypothetical protein
AJGJENBJ_00876	CDS	1233	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AJGJENBJ_00877	CDS	270				hypothetical protein
AJGJENBJ_00878	CDS	393				hypothetical protein
AJGJENBJ_00879	CDS	2037	recG	3.6.4.12		ATP-dependent DNA helicase RecG
AJGJENBJ_00880	CDS	270				hypothetical protein
AJGJENBJ_00881	CDS	417				hypothetical protein
AJGJENBJ_00882	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
AJGJENBJ_00883	CDS	1059	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
AJGJENBJ_00884	CDS	1632	lytM	3.4.24.75	COG0739	Glycyl-glycine endopeptidase LytM
AJGJENBJ_00885	CDS	1092	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AJGJENBJ_00886	CDS	333				hypothetical protein
AJGJENBJ_00887	CDS	612	cmoA	2.1.1.-		tRNA (cmo5U34)-methyltransferase
AJGJENBJ_00888	CDS	255				hypothetical protein
AJGJENBJ_00889	tRNA	77				tRNA-Ile(gat)
AJGJENBJ_00890	CDS	255				hypothetical protein
AJGJENBJ_00891	CDS	222				hypothetical protein
AJGJENBJ_00892	CDS	1341		6.3.1.2	COG0174	Glutamine synthetase
AJGJENBJ_00893	CDS	1605	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
AJGJENBJ_00894	CDS	1038				hypothetical protein
AJGJENBJ_00895	CDS	618	lexA	3.4.21.88		LexA repressor
AJGJENBJ_00896	CDS	387				hypothetical protein
AJGJENBJ_00897	CDS	2196	uvrC		COG0322	UvrABC system protein C
AJGJENBJ_00898	CDS	387				hypothetical protein
AJGJENBJ_00899	CDS	2235	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AJGJENBJ_00900	CDS	405				hypothetical protein
AJGJENBJ_00901	CDS	288	trpR			Trp operon repressor
AJGJENBJ_00902	CDS	267	rpsO			30S ribosomal protein S15
AJGJENBJ_00903	CDS	792	murI	5.1.1.3		Glutamate racemase
AJGJENBJ_00904	CDS	1467	rsh	2.7.6.5		GTP pyrophosphokinase rsh
AJGJENBJ_00905	CDS	789	tig	5.2.1.8	COG0544	Trigger factor
AJGJENBJ_00906	CDS	903	secF		COG0341	Protein translocase subunit SecF
AJGJENBJ_00907	CDS	1215				hypothetical protein
AJGJENBJ_00908	CDS	468				hypothetical protein
AJGJENBJ_00909	tRNA	88				tRNA-Leu(taa)
AJGJENBJ_00910	CDS	549				hypothetical protein
AJGJENBJ_00911	tRNA	75				tRNA-Gly(gcc)
AJGJENBJ_00912	CDS	1509				hypothetical protein
AJGJENBJ_00913	CDS	1080	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
AJGJENBJ_00914	tRNA	75				tRNA-Gly(ccc)
AJGJENBJ_00915	CDS	1011				hypothetical protein
AJGJENBJ_00916	CDS	960	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
AJGJENBJ_00917	CDS	321				hypothetical protein
AJGJENBJ_00918	CDS	876				hypothetical protein
AJGJENBJ_00919	CDS	2514		3.6.3.8		Calcium-transporting ATPase 1
AJGJENBJ_00920	CDS	174				hypothetical protein
AJGJENBJ_00921	tRNA	75				tRNA-Glu(ctc)
AJGJENBJ_00922	CDS	591				hypothetical protein
AJGJENBJ_00923	CDS	951				hypothetical protein
AJGJENBJ_00924	CDS	510	sigW		COG1595	ECF RNA polymerase sigma factor SigW
AJGJENBJ_00925	CDS	1641	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
AJGJENBJ_00926	tRNA	75				tRNA-Gln(ctg)
