locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBFFFBAL_00696	CDS	771	cooS	1.2.7.4	COG1151	Carbon monoxide dehydrogenase
EBFFFBAL_00697	CDS	1080	yciC		COG0523	Putative metal chaperone YciC
EBFFFBAL_00698	CDS	741				hypothetical protein
EBFFFBAL_00699	CDS	687				hypothetical protein
EBFFFBAL_00700	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
EBFFFBAL_00701	CDS	531	rplJ		COG0244	50S ribosomal protein L10
EBFFFBAL_00702	CDS	720	rplA		COG0081	50S ribosomal protein L1
EBFFFBAL_00703	CDS	426	rplK			50S ribosomal protein L11
EBFFFBAL_00704	CDS	1062	nusG		COG0250	Transcription termination/antitermination protein NusG
EBFFFBAL_00705	CDS	219	secE		COG0690	Protein translocase subunit SecE
EBFFFBAL_00706	tRNA	76				tRNA-Trp(cca)
EBFFFBAL_00707	CDS	1206	tufA		COG0050	Elongation factor Tu
EBFFFBAL_00708	tRNA	75				tRNA-Thr(ggt)
EBFFFBAL_00709	tRNA	83				tRNA-Tyr(gta)
EBFFFBAL_00710	tRNA	73				tRNA-Thr(tgt)
EBFFFBAL_00711	CDS	516				hypothetical protein
EBFFFBAL_00712	CDS	738		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
EBFFFBAL_00713	CDS	1401	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
EBFFFBAL_00714	CDS	1149	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
EBFFFBAL_00715	CDS	1839				hypothetical protein
EBFFFBAL_00716	CDS	3540	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
EBFFFBAL_00717	CDS	891	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
EBFFFBAL_00718	tRNA	74				tRNA-Glu(ttc)
EBFFFBAL_00719	CDS	1284	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
EBFFFBAL_00720	CDS	462				hypothetical protein
EBFFFBAL_00721	CDS	213				hypothetical protein
EBFFFBAL_00722	CDS	1080	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
EBFFFBAL_00723	CDS	984	auaH	1.1.1.394		Aurachin B dehydrogenase
EBFFFBAL_00724	CDS	639	plsY_3	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
EBFFFBAL_00725	CDS	1047				hypothetical protein
EBFFFBAL_00726	CDS	939	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
EBFFFBAL_00727	CDS	765	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
EBFFFBAL_00728	CDS	300	sdpR_2		COG0640	Transcriptional repressor SdpR
EBFFFBAL_00729	CDS	837	arsM	2.1.1.137		Arsenite methyltransferase
EBFFFBAL_00730	tmRNA	404	ssrA			transfer-messenger RNA, SsrA
EBFFFBAL_00731	CDS	1194	mdtG			Multidrug resistance protein MdtG
EBFFFBAL_00732	CDS	246				hypothetical protein
EBFFFBAL_00733	CDS	1179	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
EBFFFBAL_00734	CDS	1431				hypothetical protein
EBFFFBAL_00735	CDS	948	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
EBFFFBAL_00736	CDS	606	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
EBFFFBAL_00737	CDS	1335				hypothetical protein
EBFFFBAL_00738	CDS	1326				hypothetical protein
EBFFFBAL_00739	CDS	780	pstB3_1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
EBFFFBAL_00740	CDS	1014	glk	2.7.1.2	COG0837	Glucokinase
EBFFFBAL_00741	CDS	435				hypothetical protein
EBFFFBAL_00742	tRNA	83				tRNA-Leu(tag)
EBFFFBAL_00743	CDS	1563	tig	5.2.1.8	COG0544	Trigger factor
EBFFFBAL_00744	CDS	606	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EBFFFBAL_00745	CDS	792	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
EBFFFBAL_00746	CDS	1038	rlmN_1	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
EBFFFBAL_00747	CDS	231				hypothetical protein
EBFFFBAL_00748	CDS	1359	mgtE		COG2239	Magnesium transporter MgtE
EBFFFBAL_00749	CDS	906	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
EBFFFBAL_00750	CDS	654	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EBFFFBAL_00751	CDS	705	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
EBFFFBAL_00752	CDS	354				hypothetical protein
EBFFFBAL_00753	CDS	759				hypothetical protein
EBFFFBAL_00754	CDS	1293	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
EBFFFBAL_00755	CDS	663		1.10.3.-	COG1496	Polyphenol oxidase
EBFFFBAL_00756	CDS	720			COG0325	Pyridoxal phosphate homeostasis protein
EBFFFBAL_00757	CDS	261				hypothetical protein
EBFFFBAL_00758	CDS	306				hypothetical protein
EBFFFBAL_00759	CDS	2622				hypothetical protein
EBFFFBAL_00760	CDS	702				hypothetical protein
EBFFFBAL_00761	CDS	1539				hypothetical protein
EBFFFBAL_00762	CDS	2037				hypothetical protein
EBFFFBAL_00763	CDS	1614				hypothetical protein
EBFFFBAL_00764	CDS	330				hypothetical protein
EBFFFBAL_00765	CDS	660				hypothetical protein
EBFFFBAL_00766	CDS	411				hypothetical protein
EBFFFBAL_00767	CDS	1257	mdtH_2			Multidrug resistance protein MdtH
EBFFFBAL_00768	CDS	669	fbiB_2	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
EBFFFBAL_00769	CDS	2304				hypothetical protein
EBFFFBAL_00770	CDS	1089				hypothetical protein
EBFFFBAL_00771	CDS	1089				hypothetical protein
EBFFFBAL_00772	CDS	273				hypothetical protein
EBFFFBAL_00773	CDS	1302	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
EBFFFBAL_00774	CDS	684				hypothetical protein
EBFFFBAL_00775	CDS	1152	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
EBFFFBAL_00776	CDS	396				hypothetical protein
EBFFFBAL_00777	CDS	579				hypothetical protein
EBFFFBAL_00778	CDS	459				hypothetical protein
EBFFFBAL_00779	CDS	1041	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
EBFFFBAL_00780	CDS	780	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
EBFFFBAL_00781	CDS	1215	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
EBFFFBAL_00782	CDS	654				hypothetical protein
EBFFFBAL_00783	CDS	555				hypothetical protein
EBFFFBAL_00784	CDS	807				hypothetical protein
EBFFFBAL_00785	CDS	792	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EBFFFBAL_00786	CDS	210				hypothetical protein
EBFFFBAL_00787	CDS	1218	spp	2.4.1.329	COG0366	Sucrose 6(F)-phosphate phosphorylase
EBFFFBAL_00788	CDS	1140				hypothetical protein
EBFFFBAL_00789	CDS	849			COG0330	putative protein
EBFFFBAL_00790	CDS	639				hypothetical protein
EBFFFBAL_00791	CDS	1434	larA	5.1.2.1	COG3875	Lactate racemase
EBFFFBAL_00792	CDS	927	tpiA_1	5.3.1.1	COG0149	Triosephosphate isomerase
EBFFFBAL_00793	CDS	2016	tkt_1	2.2.1.1		Transketolase
EBFFFBAL_00794	CDS	444	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
EBFFFBAL_00795	CDS	819	iolO	5.1.3.-	COG1082	5-keto-L-gluconate epimerase
EBFFFBAL_00796	CDS	1029	rbsR		COG1609	Ribose operon repressor
EBFFFBAL_00797	CDS	1407			COG1653	putative ABC transporter-binding protein
EBFFFBAL_00798	CDS	936	lacF_2			Lactose transport system permease protein LacF
EBFFFBAL_00799	CDS	906	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
EBFFFBAL_00800	CDS	930	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
EBFFFBAL_00801	CDS	1161				hypothetical protein
EBFFFBAL_00802	CDS	1143				hypothetical protein
EBFFFBAL_00803	CDS	636	metH_2	2.1.1.13	COG0646	Methionine synthase
EBFFFBAL_00804	CDS	435				hypothetical protein
EBFFFBAL_00805	CDS	2445				hypothetical protein
EBFFFBAL_00806	CDS	741	glnQ_1			Glutamine transport ATP-binding protein GlnQ
EBFFFBAL_00807	CDS	1209	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
EBFFFBAL_00808	CDS	1236	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
EBFFFBAL_00809	CDS	1122	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
EBFFFBAL_00810	CDS	1215	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
EBFFFBAL_00811	CDS	1539				hypothetical protein
EBFFFBAL_00812	CDS	228	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EBFFFBAL_00813	CDS	1332			COG4310	Putative polysaccharide biosynthesis protein with aminopeptidase-like domain protein
EBFFFBAL_00814	CDS	762	yokD_1	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
EBFFFBAL_00815	CDS	1614	cca		COG0617	Multifunctional CCA protein
EBFFFBAL_00816	CDS	573	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
EBFFFBAL_00817	CDS	573	tdk	2.7.1.21		Thymidine kinase
EBFFFBAL_00818	CDS	915		3.5.5.1	COG0388	Nitrilase
EBFFFBAL_00819	CDS	843				hypothetical protein
EBFFFBAL_00820	CDS	468	rpmE		COG0254	50S ribosomal protein L31
EBFFFBAL_00821	CDS	267	rpmA		COG0211	50S ribosomal protein L27
EBFFFBAL_00822	CDS	480	rplU		COG0261	50S ribosomal protein L21
EBFFFBAL_00823	CDS	915	secF			Protein translocase subunit SecF
EBFFFBAL_00824	CDS	1350	secD		COG0342	Protein translocase subunit SecD
EBFFFBAL_00825	CDS	522				hypothetical protein
EBFFFBAL_00826	CDS	351				hypothetical protein
EBFFFBAL_00827	CDS	348				hypothetical protein
EBFFFBAL_00828	CDS	204				hypothetical protein
EBFFFBAL_00829	CDS	666	nreC_1		COG2197	Oxygen regulatory protein NreC
EBFFFBAL_00830	CDS	1728	degS_2	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
EBFFFBAL_00831	CDS	2739	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
EBFFFBAL_00832	CDS	630				hypothetical protein
EBFFFBAL_00833	CDS	870				DegV domain-containing protein
EBFFFBAL_00834	CDS	870				DegV domain-containing protein
EBFFFBAL_00835	CDS	561	padE	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit gamma
EBFFFBAL_00836	CDS	780	korB_1	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
EBFFFBAL_00837	CDS	1131	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
EBFFFBAL_00838	CDS	255	ndhI	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
EBFFFBAL_00839	CDS	909				hypothetical protein
EBFFFBAL_00840	CDS	927	gmuE	2.7.1.4	COG1940	Putative fructokinase
EBFFFBAL_00841	CDS	1113		3.1.4.-	COG3437	3'3'-cGAMP-specific phosphodiesterase 2
EBFFFBAL_00842	CDS	222				hypothetical protein
EBFFFBAL_00843	CDS	147				hypothetical protein
EBFFFBAL_00844	CDS	147				hypothetical protein
EBFFFBAL_00845	CDS	3192	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
EBFFFBAL_00846	CDS	1134	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
EBFFFBAL_00847	CDS	975				hypothetical protein
EBFFFBAL_00848	CDS	597				hypothetical protein
EBFFFBAL_00849	CDS	1575				hypothetical protein
EBFFFBAL_00850	CDS	1419		3.5.2.-		D-hydantoinase
EBFFFBAL_00851	CDS	1677	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
EBFFFBAL_00852	CDS	225				hypothetical protein
EBFFFBAL_00853	CDS	579				hypothetical protein
EBFFFBAL_00854	CDS	1458	cysK_1	2.5.1.47		Cysteine synthase
EBFFFBAL_00855	CDS	942		2.4.-.-		putative glycosyltransferase
EBFFFBAL_00856	CDS	1239	thrC_1	4.2.3.1	COG0498	Threonine synthase
EBFFFBAL_00857	CDS	945	arcC1	2.7.2.2	COG0549	Carbamate kinase 1
EBFFFBAL_00858	CDS	981	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase
EBFFFBAL_00859	CDS	960	pyrB_1	2.1.3.2	COG0540	Aspartate carbamoyltransferase
EBFFFBAL_00860	CDS	1248	lysK	3.5.1.-	COG0624	[LysW]-lysine hydrolase
EBFFFBAL_00861	CDS	741	yvoA_2		COG2188	HTH-type transcriptional repressor YvoA
EBFFFBAL_00862	CDS	1365	dadA	1.4.99.-		D-amino acid dehydrogenase
EBFFFBAL_00863	CDS	1389		3.5.4.32	COG0402	8-oxoguanine deaminase
EBFFFBAL_00864	CDS	876	folD		COG0190	Bifunctional protein FolD protein
EBFFFBAL_00865	CDS	393				hypothetical protein
EBFFFBAL_00866	CDS	1410	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
EBFFFBAL_00867	CDS	1128				hypothetical protein
EBFFFBAL_00868	CDS	246	dltC	6.1.1.13		D-alanine--poly(phosphoribitol) ligase subunit 2
EBFFFBAL_00869	CDS	2085	stkP_1	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
EBFFFBAL_00870	CDS	2361				hypothetical protein
EBFFFBAL_00871	CDS	951	cmpR			HTH-type transcriptional activator CmpR
EBFFFBAL_00872	CDS	897	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
EBFFFBAL_00873	CDS	1917	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
EBFFFBAL_00874	CDS	1200			COG0683	Leu/Ile/Val-binding protein 
EBFFFBAL_00875	CDS	1065	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EBFFFBAL_00876	CDS	1698	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EBFFFBAL_00877	CDS	798	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EBFFFBAL_00878	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EBFFFBAL_00879	CDS	990		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
EBFFFBAL_00880	CDS	1161	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
EBFFFBAL_00881	CDS	450				hypothetical protein
EBFFFBAL_00882	CDS	1155	cinA		COG1058	Putative competence-damage inducible protein
EBFFFBAL_00883	CDS	525				hypothetical protein
EBFFFBAL_00884	CDS	1461				hypothetical protein
EBFFFBAL_00885	CDS	591				hypothetical protein
EBFFFBAL_00886	CDS	591				hypothetical protein
EBFFFBAL_00887	CDS	483	ddn_1	1.-.-.-		Deazaflavin-dependent nitroreductase
EBFFFBAL_00888	CDS	1620	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
EBFFFBAL_00889	CDS	945			COG0463	putative protein
EBFFFBAL_00890	CDS	441				hypothetical protein
EBFFFBAL_00891	CDS	483				hypothetical protein
EBFFFBAL_00892	CDS	480				hypothetical protein
EBFFFBAL_00893	CDS	1728				hypothetical protein
EBFFFBAL_00894	CDS	630				hypothetical protein
EBFFFBAL_00895	CDS	1161				hypothetical protein
EBFFFBAL_00896	CDS	1392	patA_2	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
EBFFFBAL_00897	CDS	1269				hypothetical protein
EBFFFBAL_00898	CDS	297				hypothetical protein
EBFFFBAL_00899	CDS	714			COG2968	26 kDa periplasmic immunogenic protein
EBFFFBAL_00900	CDS	483	lcdH	1.1.1.108		L-carnitine dehydrogenase
EBFFFBAL_00901	CDS	852	lipF	3.1.1.1		Carboxylesterase LipF
EBFFFBAL_00902	CDS	225				hypothetical protein
EBFFFBAL_00903	CDS	402				hypothetical protein
EBFFFBAL_00904	CDS	192	hipB		COG1396	Antitoxin HipB
EBFFFBAL_00905	CDS	648	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
EBFFFBAL_00906	CDS	963	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
EBFFFBAL_00907	CDS	972	bfmBAB_2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
EBFFFBAL_00908	CDS	1278	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EBFFFBAL_00909	CDS	558				hypothetical protein
EBFFFBAL_00910	CDS	1233				hypothetical protein
EBFFFBAL_00911	CDS	1260				hypothetical protein
EBFFFBAL_00912	CDS	654				hypothetical protein
EBFFFBAL_00913	CDS	867	focA		COG2116	putative formate transporter 1
EBFFFBAL_00914	CDS	2577	rhpA	3.6.4.13		DEAD-box ATP-dependent RNA helicase RhpA
EBFFFBAL_00915	CDS	99				hypothetical protein
EBFFFBAL_00916	CDS	423				hypothetical protein
EBFFFBAL_00917	CDS	1509				hypothetical protein
EBFFFBAL_00918	CDS	516	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
EBFFFBAL_00919	CDS	1125	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
EBFFFBAL_00920	CDS	1389	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
EBFFFBAL_00921	CDS	807	mshD_2	2.3.1.189		Mycothiol acetyltransferase
EBFFFBAL_00922	CDS	687				hypothetical protein
EBFFFBAL_00923	CDS	813	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
EBFFFBAL_00924	CDS	1104	tgt_1	2.4.2.29		Queuine tRNA-ribosyltransferase
EBFFFBAL_00925	CDS	966				hypothetical protein
EBFFFBAL_00926	CDS	2346	sdcS		COG0471	Sodium-dependent dicarboxylate transporter SdcS
EBFFFBAL_00927	CDS	1332	lat	2.6.1.36	COG0160	L-lysine-epsilon aminotransferase
EBFFFBAL_00928	CDS	1575	walK_2	2.7.13.3		Sensor histidine kinase WalK
EBFFFBAL_00929	CDS	1383				hypothetical protein
EBFFFBAL_00930	CDS	855				hypothetical protein
EBFFFBAL_00931	CDS	666	czcR			Transcriptional activator protein CzcR
EBFFFBAL_00932	CDS	984	stkP_2	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
EBFFFBAL_00933	CDS	2805	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
EBFFFBAL_00934	CDS	723	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
EBFFFBAL_00935	CDS	1314	mpa			Proteasome-associated ATPase
EBFFFBAL_00936	CDS	687	ppm1_2	2.4.1.-		Polyprenol monophosphomannose synthase
EBFFFBAL_00937	CDS	1695	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
EBFFFBAL_00938	CDS	1026				hypothetical protein
EBFFFBAL_00939	CDS	1401			COG0391	Gluconeogenesis factor
EBFFFBAL_00940	CDS	1026	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
EBFFFBAL_00941	CDS	822				hypothetical protein
EBFFFBAL_00942	CDS	1176	pgk/tpi		COG0126	Bifunctional PGK/TIM
EBFFFBAL_00943	CDS	642	tpiA_2	5.3.1.1		Triosephosphate isomerase
EBFFFBAL_00944	CDS	834				hypothetical protein
EBFFFBAL_00945	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EBFFFBAL_00946	CDS	1029	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
EBFFFBAL_00947	CDS	225				hypothetical protein
EBFFFBAL_00948	CDS	1023	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
EBFFFBAL_00949	CDS	1305	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
EBFFFBAL_00950	CDS	855				DegV domain-containing protein
EBFFFBAL_00951	CDS	858				DegV domain-containing protein
EBFFFBAL_00952	CDS	894				hypothetical protein
EBFFFBAL_00953	CDS	1323	ffh		COG0541	Signal recognition particle protein
EBFFFBAL_00954	CDS	846	rpsP		COG0228	30S ribosomal protein S16
EBFFFBAL_00955	CDS	240				hypothetical protein
EBFFFBAL_00956	CDS	585	rimM		COG0806	Ribosome maturation factor RimM
EBFFFBAL_00957	CDS	1116	dprA		COG0758	DNA processing protein DprA
EBFFFBAL_00958	CDS	1095	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
EBFFFBAL_00959	CDS	2340	topA	5.99.1.2		DNA topoisomerase 1
EBFFFBAL_00960	CDS	1119				hypothetical protein
EBFFFBAL_00961	CDS	1098		1.-.-.-		NADH oxidase
EBFFFBAL_00962	CDS	462	greA_1		COG0782	Transcription elongation factor GreA
EBFFFBAL_00963	CDS	1152	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EBFFFBAL_00964	CDS	618	cmoA	2.1.1.-		tRNA (cmo5U34)-methyltransferase
EBFFFBAL_00965	CDS	816				hypothetical protein
EBFFFBAL_00966	CDS	945	galK	2.7.1.6		Galactokinase
EBFFFBAL_00967	CDS	870		2.4.2.45	COG0382	Decaprenyl-phosphate phosphoribosyltransferase
EBFFFBAL_00968	CDS	840	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
EBFFFBAL_00969	CDS	1800	lepA	3.6.5.-		Elongation factor 4
EBFFFBAL_00970	CDS	1011				hypothetical protein
EBFFFBAL_00971	CDS	1155	kanF_1	2.4.1.284		2-deoxystreptamine glucosyltransferase
EBFFFBAL_00972	CDS	1248				hypothetical protein
EBFFFBAL_00973	CDS	720		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
EBFFFBAL_00974	CDS	2154				hypothetical protein
EBFFFBAL_00975	CDS	5217				hypothetical protein
EBFFFBAL_00976	CDS	2553				hypothetical protein
EBFFFBAL_00977	CDS	1800				hypothetical protein
EBFFFBAL_00978	CDS	693	cmk	2.7.4.25	COG0283	Cytidylate kinase
EBFFFBAL_00979	CDS	684				hypothetical protein
EBFFFBAL_00980	CDS	3273	resE_1	2.7.13.3		Sensor histidine kinase ResE
EBFFFBAL_00981	CDS	4299	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
EBFFFBAL_00982	CDS	1056				hypothetical protein
EBFFFBAL_00983	CDS	1581				hypothetical protein
EBFFFBAL_00984	CDS	813				hypothetical protein
EBFFFBAL_00985	CDS	279				hypothetical protein
EBFFFBAL_00986	CDS	168				hypothetical protein
EBFFFBAL_00987	tRNA	74				tRNA-Lys(ctt)
EBFFFBAL_00988	CDS	675	degU_1		COG2197	Transcriptional regulatory protein DegU
EBFFFBAL_00989	CDS	936	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
EBFFFBAL_00990	CDS	138				hypothetical protein
EBFFFBAL_00991	CDS	2238	liaS_1	2.7.13.3	COG4585	Sensor histidine kinase LiaS
EBFFFBAL_00992	CDS	135				hypothetical protein
EBFFFBAL_00993	CDS	1962	fom3	2.1.1.308		2-hydroxyethylphosphonate methyltransferase
EBFFFBAL_00994	CDS	636				hypothetical protein
EBFFFBAL_00995	CDS	189				hypothetical protein
EBFFFBAL_00996	tRNA	71				tRNA-Arg(ccg)
EBFFFBAL_00997	CDS	804				hypothetical protein
EBFFFBAL_00998	CDS	336				hypothetical protein
EBFFFBAL_00999	CDS	1797	adeC	3.5.4.2		Adenine deaminase
EBFFFBAL_01000	tRNA	73				tRNA-Gly(ccc)
EBFFFBAL_01001	CDS	2796	dinG	3.6.4.12	COG0847	putative ATP-dependent helicase DinG 
EBFFFBAL_01002	CDS	585				hypothetical protein
EBFFFBAL_01003	CDS	516	ppiB_1	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
EBFFFBAL_01004	CDS	633	udk	2.7.1.48	COG0572	Uridine kinase
EBFFFBAL_01005	tRNA	75				tRNA-Thr(cgt)
EBFFFBAL_01006	CDS	777				hypothetical protein
EBFFFBAL_01007	CDS	3846	swrC		COG0841	Swarming motility protein SwrC
EBFFFBAL_01008	CDS	771	fdhD		COG1526	Sulfur carrier protein FdhD
EBFFFBAL_01009	CDS	1254	kynU	3.7.1.3		Kynureninase
EBFFFBAL_01010	CDS	2151	ydhV_1	1.-.-.-	COG2414	putative oxidoreductase YdhV
EBFFFBAL_01011	CDS	921	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
EBFFFBAL_01012	CDS	1140	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
EBFFFBAL_01013	CDS	783				hypothetical protein
EBFFFBAL_01014	CDS	975	xerC_2		COG4974	Tyrosine recombinase XerC
EBFFFBAL_01015	CDS	768	yfcA		COG0730	putative membrane transporter protein YfcA
EBFFFBAL_01016	CDS	762				hypothetical protein
EBFFFBAL_01017	CDS	681	aas_2		COG0204	Bifunctional protein Aas
EBFFFBAL_01018	CDS	243				hypothetical protein
EBFFFBAL_01019	CDS	945	pucA_2	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
EBFFFBAL_01020	CDS	1200	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
EBFFFBAL_01021	CDS	708				hypothetical protein
EBFFFBAL_01022	CDS	1644	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EBFFFBAL_01023	CDS	696	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
EBFFFBAL_01024	CDS	801	mca_2	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
EBFFFBAL_01025	CDS	1335	hflX		COG2262	GTPase HflX
EBFFFBAL_01026	CDS	909	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
EBFFFBAL_01027	CDS	1404	rpoN		COG1508	RNA polymerase sigma-54 factor
EBFFFBAL_01028	CDS	1941	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
EBFFFBAL_01029	CDS	1473	spoIIIE_1		COG1674	DNA translocase SpoIIIE
EBFFFBAL_01030	CDS	585				hypothetical protein
EBFFFBAL_01031	CDS	2175	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
EBFFFBAL_01032	CDS	1428	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
EBFFFBAL_01033	CDS	993	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit tau
EBFFFBAL_01034	CDS	846				hypothetical protein
EBFFFBAL_01035	CDS	1050				hypothetical protein
EBFFFBAL_01036	CDS	684	nth	4.2.99.18	COG0177	Endonuclease III
EBFFFBAL_01037	CDS	504	ddn_2	1.-.-.-		Deazaflavin-dependent nitroreductase
EBFFFBAL_01038	CDS	492	dfa3	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
EBFFFBAL_01039	CDS	1287	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
EBFFFBAL_01040	CDS	114				hypothetical protein
