locus_tag	ftype	length_bp	gene	EC_number	COG	product
BAGANPJC_00910	CDS	183				hypothetical protein
BAGANPJC_00911	CDS	474				hypothetical protein
BAGANPJC_00912	CDS	240				hypothetical protein
BAGANPJC_00913	CDS	690				hypothetical protein
BAGANPJC_00914	CDS	372				hypothetical protein
BAGANPJC_00915	CDS	585				hypothetical protein
BAGANPJC_00916	CDS	621				hypothetical protein
BAGANPJC_00917	CDS	387				hypothetical protein
BAGANPJC_00918	CDS	699				hypothetical protein
BAGANPJC_00919	CDS	399				hypothetical protein
BAGANPJC_00920	CDS	327				hypothetical protein
BAGANPJC_00921	CDS	327				hypothetical protein
BAGANPJC_00922	CDS	381				hypothetical protein
BAGANPJC_00923	CDS	582				hypothetical protein
BAGANPJC_00924	CDS	663				hypothetical protein
BAGANPJC_00925	CDS	606				hypothetical protein
BAGANPJC_00926	CDS	618				hypothetical protein
BAGANPJC_00927	CDS	606				hypothetical protein
BAGANPJC_00928	CDS	252				hypothetical protein
BAGANPJC_00929	CDS	300				hypothetical protein
BAGANPJC_00930	CDS	444				hypothetical protein
BAGANPJC_00931	CDS	1185				hypothetical protein
BAGANPJC_00932	CDS	333				hypothetical protein
BAGANPJC_00933	CDS	717	rpoD	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit D
BAGANPJC_00934	CDS	600			COG0100	30S ribosomal protein S11
BAGANPJC_00935	CDS	492	rps4		COG0522	30S ribosomal protein S4
BAGANPJC_00936	CDS	456			COG0099	30S ribosomal protein S13
BAGANPJC_00937	CDS	537				hypothetical protein
BAGANPJC_00938	CDS	294				hypothetical protein
BAGANPJC_00939	CDS	255			COG2139	50S ribosomal protein L21e
BAGANPJC_00940	CDS	189				hypothetical protein
BAGANPJC_00941	CDS	198	rpoN	2.7.7.6	COG1644	DNA-directed RNA polymerase subunit N
BAGANPJC_00942	CDS	633				hypothetical protein
BAGANPJC_00943	CDS	663				hypothetical protein
BAGANPJC_00944	tRNA	78				tRNA-Arg(cct)
BAGANPJC_00945	tRNA	86				tRNA-Leu(aag)
BAGANPJC_00946	rRNA	110				5S ribosomal RNA
BAGANPJC_00947	CDS	897	secF		COG0341	Protein-export membrane protein SecF
BAGANPJC_00948	CDS	489				hypothetical protein
BAGANPJC_00949	CDS	408				hypothetical protein
BAGANPJC_00950	CDS	552				hypothetical protein
BAGANPJC_00951	CDS	1446				hypothetical protein
BAGANPJC_00952	CDS	600	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BAGANPJC_00953	CDS	228				hypothetical protein
BAGANPJC_00954	CDS	513				hypothetical protein
BAGANPJC_00955	CDS	213				hypothetical protein
BAGANPJC_00956	CDS	279				hypothetical protein
BAGANPJC_00957	CDS	1476	thrS-cat_2	6.1.1.3	COG0441	Threonine--tRNA ligase catalytic subunit
BAGANPJC_00958	CDS	597				hypothetical protein
BAGANPJC_00959	CDS	204				hypothetical protein
BAGANPJC_00960	CDS	423				hypothetical protein
BAGANPJC_00961	CDS	672				hypothetical protein
BAGANPJC_00962	CDS	234				hypothetical protein
BAGANPJC_00963	CDS	417				hypothetical protein
BAGANPJC_00964	CDS	657				hypothetical protein
BAGANPJC_00965	CDS	837				hypothetical protein
BAGANPJC_00966	CDS	375				hypothetical protein
BAGANPJC_00967	CDS	594				hypothetical protein
BAGANPJC_00968	CDS	741				hypothetical protein
BAGANPJC_00969	CDS	192				hypothetical protein
BAGANPJC_00970	CDS	249				hypothetical protein
BAGANPJC_00971	CDS	681				hypothetical protein
BAGANPJC_00972	CDS	2238	copA_1	3.6.3.54	COG2217	putative copper-exporting P-type ATPase
BAGANPJC_00973	CDS	300				hypothetical protein
BAGANPJC_00974	CDS	540				hypothetical protein
BAGANPJC_00975	CDS	216				hypothetical protein
BAGANPJC_00976	CDS	435				hypothetical protein
BAGANPJC_00977	CDS	1431	copA_2	3.6.3.54	COG2217	putative copper-exporting P-type ATPase
BAGANPJC_00978	CDS	1080				hypothetical protein
BAGANPJC_00979	CDS	483				hypothetical protein
BAGANPJC_00980	CDS	126				hypothetical protein
BAGANPJC_00981	CDS	762				hypothetical protein
BAGANPJC_00982	CDS	522				hypothetical protein
BAGANPJC_00983	CDS	1194				hypothetical protein
BAGANPJC_00984	CDS	345				hypothetical protein
BAGANPJC_00985	CDS	582		1.11.1.15	COG0450	Peroxiredoxin
BAGANPJC_00986	CDS	585				hypothetical protein
BAGANPJC_00987	CDS	489				hypothetical protein
BAGANPJC_00988	CDS	330				hypothetical protein
BAGANPJC_00989	CDS	426	nudI	3.6.1.23		Nucleoside triphosphatase NudI
BAGANPJC_00990	CDS	996				hypothetical protein
BAGANPJC_00991	CDS	372	iscU2		COG0822	Iron-sulfur cluster assembly scaffold protein IscU 2
BAGANPJC_00992	CDS	204				hypothetical protein
BAGANPJC_00993	CDS	1146	iscS2	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
BAGANPJC_00994	CDS	393	arsC	3.1.3.48		Protein ArsC
BAGANPJC_00995	CDS	294				hypothetical protein
BAGANPJC_00996	CDS	333				hypothetical protein
BAGANPJC_00997	CDS	249				hypothetical protein
BAGANPJC_00998	CDS	468				hypothetical protein
BAGANPJC_00999	CDS	774				hypothetical protein
BAGANPJC_01000	CDS	315				hypothetical protein
BAGANPJC_01001	CDS	330				hypothetical protein
BAGANPJC_01002	CDS	189				hypothetical protein
BAGANPJC_01003	CDS	1191	eif2g		COG5257	Translation initiation factor 2 subunit gamma
BAGANPJC_01004	CDS	447	rps6e		COG2125	30S ribosomal protein S6e
BAGANPJC_01005	CDS	519				hypothetical protein
BAGANPJC_01006	CDS	1629			COG1107	putative protein
BAGANPJC_01007	CDS	417				hypothetical protein
BAGANPJC_01008	CDS	786			COG1136	putative ABC transporter ATP-binding protein
BAGANPJC_01009	CDS	1356				hypothetical protein
BAGANPJC_01010	CDS	1227				hypothetical protein
BAGANPJC_01011	CDS	492	aroK	2.7.1.71		Shikimate kinase
BAGANPJC_01012	CDS	1200				hypothetical protein
BAGANPJC_01013	CDS	879				hypothetical protein
BAGANPJC_01014	CDS	189				hypothetical protein
BAGANPJC_01015	CDS	1743	infB		COG0532	putative translation initiation factor IF-2
BAGANPJC_01016	CDS	189				hypothetical protein
BAGANPJC_01017	CDS	402				hypothetical protein
BAGANPJC_01018	CDS	459				hypothetical protein
BAGANPJC_01019	CDS	450				hypothetical protein
BAGANPJC_01020	CDS	708				hypothetical protein
BAGANPJC_01021	CDS	924	rpa		COG1599	Replication factor A
BAGANPJC_01022	CDS	273	ef1b		COG2092	Elongation factor 1-beta
BAGANPJC_01023	CDS	345				hypothetical protein
BAGANPJC_01024	CDS	660				hypothetical protein
BAGANPJC_01025	CDS	849	flaK	3.4.23.52	COG1989	Preflagellin peptidase
BAGANPJC_01026	CDS	285				hypothetical protein
BAGANPJC_01027	CDS	129				hypothetical protein
BAGANPJC_01028	CDS	429				hypothetical protein
BAGANPJC_01029	CDS	384				hypothetical protein
BAGANPJC_01030	CDS	327				hypothetical protein
BAGANPJC_01031	CDS	513				hypothetical protein
BAGANPJC_01032	CDS	393				hypothetical protein
BAGANPJC_01033	CDS	834				hypothetical protein
BAGANPJC_01034	CDS	477				hypothetical protein
BAGANPJC_01035	CDS	168				hypothetical protein
BAGANPJC_01036	CDS	159				hypothetical protein
BAGANPJC_01037	CDS	2175				hypothetical protein
BAGANPJC_01038	CDS	402				hypothetical protein
BAGANPJC_01039	CDS	1206				hypothetical protein
BAGANPJC_01040	CDS	237				hypothetical protein
BAGANPJC_01041	CDS	552				hypothetical protein
BAGANPJC_01042	CDS	1839				hypothetical protein
BAGANPJC_01043	CDS	930				hypothetical protein
BAGANPJC_01044	CDS	144				hypothetical protein
BAGANPJC_01045	CDS	891				hypothetical protein
BAGANPJC_01046	CDS	144				hypothetical protein
BAGANPJC_01047	CDS	789				hypothetical protein
BAGANPJC_01048	CDS	384				hypothetical protein
BAGANPJC_01049	CDS	870	der_2			GTPase Der
BAGANPJC_01050	CDS	204				hypothetical protein
BAGANPJC_01051	CDS	1176	treT_1	2.4.1.245	COG0438	Trehalose synthase
BAGANPJC_01052	CDS	672				hypothetical protein
BAGANPJC_01053	CDS	1161				hypothetical protein
BAGANPJC_01054	CDS	699	dac	3.5.1.105	COG2120	Diacetylchitobiose deacetylase
BAGANPJC_01055	CDS	813				hypothetical protein
BAGANPJC_01056	CDS	258				hypothetical protein
BAGANPJC_01057	CDS	891				hypothetical protein
BAGANPJC_01058	CDS	399				hypothetical protein
BAGANPJC_01059	CDS	201				hypothetical protein
BAGANPJC_01060	CDS	726				hypothetical protein
BAGANPJC_01061	CDS	516				hypothetical protein
BAGANPJC_01062	CDS	294				hypothetical protein
BAGANPJC_01063	CDS	501	sua5	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BAGANPJC_01064	tRNA	73				tRNA-Gln(ctg)
BAGANPJC_01065	CDS	840				hypothetical protein
BAGANPJC_01066	CDS	210				hypothetical protein
BAGANPJC_01067	CDS	609				hypothetical protein
BAGANPJC_01068	CDS	606	acdBI	6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] I subunit beta
BAGANPJC_01069	CDS	2340				hypothetical protein
BAGANPJC_01070	CDS	795				hypothetical protein
BAGANPJC_01071	CDS	1206	acdAII	6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] II subunit alpha
BAGANPJC_01072	CDS	648		3.2.2.-		G/T mismatches repair enzyme
BAGANPJC_01073	CDS	675	nudF	3.6.1.13	COG1051	ADP-ribose pyrophosphatase
BAGANPJC_01074	CDS	1374				hypothetical protein
BAGANPJC_01075	CDS	465				hypothetical protein
BAGANPJC_01076	CDS	555				hypothetical protein
BAGANPJC_01077	CDS	873	queE_3	4.3.99.3		7-carboxy-7-deazaguanine synthase
BAGANPJC_01078	CDS	114				hypothetical protein
BAGANPJC_01079	CDS	486				hypothetical protein
BAGANPJC_01080	CDS	1332			COG0061	Bifunctional NADP phosphatase/NAD kinase
BAGANPJC_01081	CDS	1668	tfrA	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
BAGANPJC_01082	CDS	897	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BAGANPJC_01083	CDS	531				hypothetical protein
BAGANPJC_01084	CDS	1224				hypothetical protein
BAGANPJC_01085	CDS	903	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
BAGANPJC_01086	CDS	510				hypothetical protein
BAGANPJC_01087	CDS	831				hypothetical protein
BAGANPJC_01088	CDS	1137				hypothetical protein
BAGANPJC_01089	CDS	117				hypothetical protein
BAGANPJC_01090	CDS	312				hypothetical protein
BAGANPJC_01091	CDS	285				hypothetical protein
BAGANPJC_01092	CDS	504				hypothetical protein
BAGANPJC_01093	CDS	960	rfcS_2		COG0470	Replication factor C small subunit
BAGANPJC_01094	CDS	258				hypothetical protein
BAGANPJC_01095	CDS	1179	rfcL		COG0470	Replication factor C large subunit
BAGANPJC_01096	CDS	1473				hypothetical protein
BAGANPJC_01097	CDS	1062				hypothetical protein
BAGANPJC_01098	CDS	513				hypothetical protein
BAGANPJC_01099	CDS	1314	herA	3.6.4.12	COG0433	DNA double-strand break repair helicase HerA
BAGANPJC_01100	CDS	360				hypothetical protein
BAGANPJC_01101	CDS	804		2.1.1.-	COG2520	tRNA (guanine(37)-N1)/4-demethylwyosine(37)-methyltransferase Taw22
BAGANPJC_01102	CDS	786				hypothetical protein
BAGANPJC_01103	CDS	714				hypothetical protein
BAGANPJC_01104	CDS	450				hypothetical protein
BAGANPJC_01105	CDS	2472	pol	2.7.7.7	COG0417	DNA polymerase
BAGANPJC_01106	CDS	492				hypothetical protein
BAGANPJC_01107	CDS	1038	fen	3.1.-.-	COG0258	Flap endonuclease 1
BAGANPJC_01108	CDS	612				hypothetical protein
BAGANPJC_01109	CDS	708				hypothetical protein
BAGANPJC_01110	CDS	1026				hypothetical protein
BAGANPJC_01111	CDS	612				hypothetical protein
BAGANPJC_01112	CDS	606				hypothetical protein
BAGANPJC_01113	CDS	1026		2.1.1.-	COG0144	tRNA (cytosine(49)-C(5))-methyltransferase
BAGANPJC_01114	CDS	393				hypothetical protein
BAGANPJC_01115	CDS	477	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
BAGANPJC_01116	CDS	117				hypothetical protein
BAGANPJC_01117	CDS	879	map	3.4.11.18	COG0024	Methionine aminopeptidase
BAGANPJC_01118	CDS	648				hypothetical protein
BAGANPJC_01119	CDS	405				hypothetical protein
BAGANPJC_01120	CDS	2313	vat		COG0464	VCP-like ATPase
BAGANPJC_01121	CDS	189				hypothetical protein
BAGANPJC_01122	CDS	318				hypothetical protein
BAGANPJC_01123	CDS	855				hypothetical protein
BAGANPJC_01124	CDS	207				hypothetical protein
BAGANPJC_01125	CDS	1080	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
BAGANPJC_01126	CDS	462				hypothetical protein
BAGANPJC_01127	CDS	357				hypothetical protein
BAGANPJC_01128	CDS	138				hypothetical protein
BAGANPJC_01129	CDS	96				hypothetical protein
BAGANPJC_01130	CDS	1155				hypothetical protein
BAGANPJC_01131	CDS	1119				hypothetical protein
BAGANPJC_01132	CDS	717				hypothetical protein
BAGANPJC_01133	CDS	303				hypothetical protein
BAGANPJC_01134	CDS	303				hypothetical protein
BAGANPJC_01135	CDS	330				hypothetical protein
BAGANPJC_01136	CDS	207				hypothetical protein
BAGANPJC_01137	CDS	345				hypothetical protein
BAGANPJC_01138	CDS	375				hypothetical protein
BAGANPJC_01139	CDS	1461	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
BAGANPJC_01140	CDS	303				hypothetical protein
BAGANPJC_01141	CDS	156				hypothetical protein
BAGANPJC_01142	CDS	207				hypothetical protein
BAGANPJC_01143	CDS	282				hypothetical protein
BAGANPJC_01144	tRNA	74				tRNA-Asn(gtt)
BAGANPJC_01145	CDS	525				hypothetical protein
BAGANPJC_01146	CDS	693				hypothetical protein
BAGANPJC_01147	CDS	345	eIF1A		COG0361	Translation initiation factor 1A
BAGANPJC_01148	CDS	606	mtnC	3.1.3.77		Enolase-phosphatase E1
BAGANPJC_01149	CDS	297				hypothetical protein
BAGANPJC_01150	CDS	207				hypothetical protein
BAGANPJC_01151	CDS	411	eif2b		COG1601	Translation initiation factor 2 subunit beta
BAGANPJC_01152	CDS	330				hypothetical protein
BAGANPJC_01153	CDS	270				hypothetical protein
BAGANPJC_01154	CDS	390				hypothetical protein
BAGANPJC_01155	CDS	387				hypothetical protein
BAGANPJC_01156	CDS	342				hypothetical protein
BAGANPJC_01157	CDS	630				hypothetical protein
BAGANPJC_01158	CDS	453				hypothetical protein
BAGANPJC_01159	CDS	162				hypothetical protein
BAGANPJC_01160	CDS	891	MCM	3.6.4.12	COG1241	Minichromosome maintenance protein MCM
BAGANPJC_01161	CDS	255				hypothetical protein
BAGANPJC_01162	CDS	567				hypothetical protein
BAGANPJC_01163	CDS	492				hypothetical protein
BAGANPJC_01164	CDS	372				hypothetical protein
BAGANPJC_01165	CDS	249				hypothetical protein
BAGANPJC_01166	CDS	1335				hypothetical protein
BAGANPJC_01167	CDS	243				hypothetical protein
BAGANPJC_01168	CDS	174				hypothetical protein
BAGANPJC_01169	CDS	354				hypothetical protein
BAGANPJC_01170	CDS	507				hypothetical protein
BAGANPJC_01171	CDS	687				hypothetical protein
BAGANPJC_01172	CDS	873				hypothetical protein
BAGANPJC_01173	CDS	903				hypothetical protein
BAGANPJC_01174	CDS	603			COG0666	Putative ankyrin repeat protein
BAGANPJC_01175	CDS	228				hypothetical protein
BAGANPJC_01176	CDS	474				hypothetical protein
BAGANPJC_01177	CDS	231				hypothetical protein
BAGANPJC_01178	CDS	603				hypothetical protein
BAGANPJC_01179	CDS	465				hypothetical protein
BAGANPJC_01180	CDS	357				hypothetical protein
BAGANPJC_01181	CDS	861				hypothetical protein
BAGANPJC_01182	CDS	654	ubiG_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
BAGANPJC_01183	CDS	882				hypothetical protein
BAGANPJC_01184	CDS	1803	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BAGANPJC_01185	CDS	1107	treT_2	2.4.1.245	COG0438	Trehalose synthase
BAGANPJC_01186	CDS	861	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
BAGANPJC_01187	CDS	678	wecG	2.4.1.180		UDP-N-acetyl-D-mannosaminuronic acid transferase
BAGANPJC_01188	CDS	942	fcl_4	1.1.1.271		GDP-L-fucose synthase
BAGANPJC_01189	CDS	1158	ribL	2.7.7.2	COG0615	FAD synthase
BAGANPJC_01190	CDS	1371				hypothetical protein
BAGANPJC_01191	CDS	543	hisB	4.2.1.19		Histidine biosynthesis bifunctional protein HisB
BAGANPJC_01192	CDS	603	gmhA	5.3.1.28		Phosphoheptose isomerase
BAGANPJC_01193	CDS	459				hypothetical protein
BAGANPJC_01194	CDS	795	secD		COG0342	Protein-export membrane protein SecD
