locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBEMIEPC_01393	CDS	1758	resE_2	2.7.13.3		Sensor histidine kinase ResE
MBEMIEPC_01394	CDS	456	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MBEMIEPC_01395	CDS	255	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MBEMIEPC_01396	CDS	498	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MBEMIEPC_01397	CDS	570				hypothetical protein
MBEMIEPC_01398	CDS	540	sigW		COG1595	ECF RNA polymerase sigma factor SigW
MBEMIEPC_01399	CDS	480				hypothetical protein
MBEMIEPC_01400	CDS	1512	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MBEMIEPC_01401	CDS	579				hypothetical protein
MBEMIEPC_01402	CDS	198				hypothetical protein
MBEMIEPC_01403	CDS	414				hypothetical protein
MBEMIEPC_01404	CDS	450				hypothetical protein
MBEMIEPC_01405	CDS	216				hypothetical protein
MBEMIEPC_01406	CDS	138				hypothetical protein
MBEMIEPC_01407	CDS	726	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
MBEMIEPC_01408	CDS	345				hypothetical protein
MBEMIEPC_01409	CDS	486	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
MBEMIEPC_01410	CDS	2193	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
MBEMIEPC_01411	CDS	240				hypothetical protein
MBEMIEPC_01412	CDS	1554	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MBEMIEPC_01413	CDS	687	gadA	4.1.1.15	COG0076	Glutamate decarboxylase alpha
MBEMIEPC_01414	CDS	1377	ade_2	3.5.4.2		Adenine deaminase
MBEMIEPC_01415	CDS	417				hypothetical protein
MBEMIEPC_01416	CDS	852				hypothetical protein
MBEMIEPC_01417	CDS	1182		4.2.1.112		Acetylene hydratase
MBEMIEPC_01418	CDS	1266				hypothetical protein
MBEMIEPC_01419	CDS	1377		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
MBEMIEPC_01420	CDS	423			COG3245	Cytochrome c5
MBEMIEPC_01421	CDS	900				hypothetical protein
MBEMIEPC_01422	CDS	873			COG2141	putative protein
MBEMIEPC_01423	CDS	1671			COG3653	putative protein
MBEMIEPC_01424	CDS	909	fgd1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
MBEMIEPC_01425	CDS	786	tauD_3	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
MBEMIEPC_01426	CDS	1344	yeaW_3	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_01427	CDS	486				hypothetical protein
MBEMIEPC_01428	CDS	1377	yagG_3		COG2211	Putative glycoside/cation symporter YagG
MBEMIEPC_01429	CDS	1209				hypothetical protein
MBEMIEPC_01430	CDS	1035				hypothetical protein
MBEMIEPC_01431	CDS	450	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MBEMIEPC_01432	CDS	474		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
MBEMIEPC_01433	CDS	1515		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MBEMIEPC_01434	CDS	411				hypothetical protein
MBEMIEPC_01435	CDS	507				hypothetical protein
MBEMIEPC_01436	CDS	645				hypothetical protein
MBEMIEPC_01437	CDS	300				hypothetical protein
MBEMIEPC_01438	CDS	450				hypothetical protein
MBEMIEPC_01439	CDS	1269	yjiB_1	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
MBEMIEPC_01440	CDS	351	lemA_1		COG1704	Protein LemA
MBEMIEPC_01441	CDS	213	lemA_2		COG1704	Protein LemA
MBEMIEPC_01442	CDS	1899	htpX_1	3.4.24.-	COG0501	Protease HtpX 
MBEMIEPC_01443	CDS	2094	fusA_1		COG0480	Elongation factor G
MBEMIEPC_01444	CDS	1272	tuf1			Elongation factor Tu
MBEMIEPC_01445	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
MBEMIEPC_01446	CDS	648	rplC		COG0087	50S ribosomal protein L3
MBEMIEPC_01447	CDS	606	rplD		COG0088	50S ribosomal protein L4
MBEMIEPC_01448	CDS	288	rplW		COG0089	50S ribosomal protein L23
MBEMIEPC_01449	CDS	828	rplB		COG0090	50S ribosomal protein L2
MBEMIEPC_01450	CDS	276	rpsS		COG0185	30S ribosomal protein S19
MBEMIEPC_01451	CDS	333	rplV		COG0091	50S ribosomal protein L22
MBEMIEPC_01452	CDS	675	rpsC		COG0092	30S ribosomal protein S3
MBEMIEPC_01453	CDS	381	rplP		COG0197	50S ribosomal protein L16
MBEMIEPC_01454	CDS	195	rpmC		COG0255	50S ribosomal protein L29
MBEMIEPC_01455	CDS	270	rpsQ		COG0186	30S ribosomal protein S17
MBEMIEPC_01456	CDS	930	egtB	1.14.99.50	COG1262	Hercynine oxygenase
MBEMIEPC_01457	CDS	960	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
MBEMIEPC_01458	CDS	915	thrB_1	2.7.1.39	COG2334	Homoserine kinase
MBEMIEPC_01459	CDS	309				hypothetical protein
MBEMIEPC_01460	CDS	2706	polA	2.7.7.7	COG0258	DNA polymerase I
MBEMIEPC_01461	CDS	258	engB		COG0218	putative GTP-binding protein EngB
MBEMIEPC_01462	CDS	945	ephA_2	3.3.2.10		Epoxide hydrolase A
MBEMIEPC_01463	CDS	291	ycnE_2	1.-.-.-	COG1359	Putative monooxygenase YcnE
MBEMIEPC_01464	CDS	258				hypothetical protein
MBEMIEPC_01465	CDS	969	yfmJ_5	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MBEMIEPC_01466	CDS	1461	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
MBEMIEPC_01467	CDS	669	fadR			Fatty acid metabolism regulator protein
MBEMIEPC_01468	CDS	327				hypothetical protein
MBEMIEPC_01469	CDS	4614	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
MBEMIEPC_01470	CDS	465				hypothetical protein
MBEMIEPC_01471	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MBEMIEPC_01472	CDS	834	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
MBEMIEPC_01473	CDS	1269	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
MBEMIEPC_01474	CDS	795				hypothetical protein
MBEMIEPC_01475	CDS	702	metH_2	2.1.1.13	COG0646	Methionine synthase
MBEMIEPC_01476	CDS	594				hypothetical protein
MBEMIEPC_01477	CDS	327				hypothetical protein
MBEMIEPC_01478	CDS	897	acsE	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
MBEMIEPC_01479	CDS	2028	nqrF	1.6.5.8		Na(+)-translocating NADH-quinone reductase subunit F
MBEMIEPC_01480	CDS	615	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
MBEMIEPC_01481	CDS	1656	soxA	1.5.3.1		Sarcosine oxidase subunit alpha
MBEMIEPC_01482	CDS	1668	atsA_4	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_01483	CDS	999	dhmA	3.8.1.5	COG0596	Haloalkane dehalogenase
MBEMIEPC_01484	CDS	630				hypothetical protein
MBEMIEPC_01485	CDS	999				hypothetical protein
MBEMIEPC_01486	CDS	528	petA_2	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
MBEMIEPC_01487	CDS	465	fldA_3		COG0655	Flavodoxin
MBEMIEPC_01488	CDS	510				hypothetical protein
MBEMIEPC_01489	CDS	402			COG0346	Virulence protein
MBEMIEPC_01490	CDS	564	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
MBEMIEPC_01491	CDS	1590				hypothetical protein
MBEMIEPC_01492	CDS	306				hypothetical protein
MBEMIEPC_01493	CDS	1026	xynZ	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
MBEMIEPC_01494	CDS	963				hypothetical protein
MBEMIEPC_01495	CDS	162				hypothetical protein
MBEMIEPC_01496	CDS	933	xerD_1			Tyrosine recombinase XerD
MBEMIEPC_01497	CDS	384				hypothetical protein
MBEMIEPC_01498	CDS	777				hypothetical protein
MBEMIEPC_01499	CDS	474	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
MBEMIEPC_01500	CDS	393				hypothetical protein
MBEMIEPC_01501	CDS	450				hypothetical protein
MBEMIEPC_01502	CDS	1500	yliI_2	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MBEMIEPC_01503	CDS	270				hypothetical protein
MBEMIEPC_01504	CDS	759				hypothetical protein
MBEMIEPC_01505	CDS	1350				hypothetical protein
MBEMIEPC_01506	CDS	795				hypothetical protein
MBEMIEPC_01507	CDS	744				hypothetical protein
MBEMIEPC_01508	CDS	213				hypothetical protein
MBEMIEPC_01509	CDS	2214	btuB_2			Vitamin B12 transporter BtuB
MBEMIEPC_01510	CDS	1890				hypothetical protein
MBEMIEPC_01511	CDS	2454	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
MBEMIEPC_01512	CDS	789			COG5285	putative protein
MBEMIEPC_01513	CDS	2523				hypothetical protein
MBEMIEPC_01514	CDS	1407	dapE_4	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
MBEMIEPC_01515	CDS	783				hypothetical protein
MBEMIEPC_01516	CDS	642	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MBEMIEPC_01517	CDS	924	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MBEMIEPC_01518	CDS	450				hypothetical protein
MBEMIEPC_01519	CDS	927	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
MBEMIEPC_01520	CDS	3345				hypothetical protein
MBEMIEPC_01521	CDS	753	kduD_3	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
MBEMIEPC_01522	CDS	753	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MBEMIEPC_01523	CDS	1383	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
MBEMIEPC_01524	CDS	417	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
MBEMIEPC_01525	CDS	702	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MBEMIEPC_01526	CDS	1233	folC_2	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MBEMIEPC_01527	CDS	552	dedD_2			Cell division protein DedD
MBEMIEPC_01528	CDS	567	cvpA_2		COG1286	Colicin V production protein
MBEMIEPC_01529	CDS	1509	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MBEMIEPC_01530	CDS	144				hypothetical protein
MBEMIEPC_01531	CDS	225				hypothetical protein
MBEMIEPC_01532	CDS	2061				hypothetical protein
MBEMIEPC_01533	CDS	222				hypothetical protein
MBEMIEPC_01534	CDS	975				hypothetical protein
MBEMIEPC_01535	CDS	747	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
MBEMIEPC_01536	CDS	1008	tas_2		COG0667	Protein tas
MBEMIEPC_01537	CDS	795	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MBEMIEPC_01538	CDS	1125		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
MBEMIEPC_01539	CDS	1248		1.3.99.-		Acyl-CoA dehydrogenase FadE34
MBEMIEPC_01540	CDS	372				hypothetical protein
MBEMIEPC_01541	CDS	1188		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_01542	CDS	882	htpX_2	3.4.24.-	COG0501	Protease HtpX
MBEMIEPC_01543	CDS	1317	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
MBEMIEPC_01544	CDS	567	yvdD		COG1611	LOG family protein YvdD
MBEMIEPC_01545	CDS	450	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MBEMIEPC_01546	CDS	375				hypothetical protein
MBEMIEPC_01547	CDS	906				hypothetical protein
MBEMIEPC_01548	CDS	1704	kstD	1.3.99.4		3-oxosteroid 1-dehydrogenase
MBEMIEPC_01549	CDS	627	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
MBEMIEPC_01550	CDS	1920	pilY1			Type IV pilus biogenesis factor PilY1
MBEMIEPC_01551	CDS	354				hypothetical protein
MBEMIEPC_01552	CDS	1650	phoV	3.1.3.1		Alkaline phosphatase PhoV
MBEMIEPC_01553	CDS	702	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MBEMIEPC_01554	CDS	717	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_01555	CDS	357				hypothetical protein
MBEMIEPC_01556	CDS	702				hypothetical protein
MBEMIEPC_01557	CDS	207				hypothetical protein
MBEMIEPC_01558	CDS	615				hypothetical protein
MBEMIEPC_01559	CDS	357				hypothetical protein
MBEMIEPC_01560	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MBEMIEPC_01561	CDS	333				hypothetical protein
MBEMIEPC_01562	CDS	1266	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
MBEMIEPC_01563	CDS	621				hypothetical protein
MBEMIEPC_01564	CDS	792	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
MBEMIEPC_01565	CDS	534	uidB		COG2211	Glucuronide carrier protein
MBEMIEPC_01566	CDS	2436	ecpC			putative outer membrane usher protein EcpC
MBEMIEPC_01567	CDS	2460	btuB_3			Vitamin B12 transporter BtuB
MBEMIEPC_01568	CDS	531		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
MBEMIEPC_01569	CDS	669		1.-.-.-		putative oxidoreductase
MBEMIEPC_01570	CDS	990	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MBEMIEPC_01571	CDS	444				hypothetical protein
MBEMIEPC_01572	CDS	621				hypothetical protein
MBEMIEPC_01573	CDS	489				hypothetical protein
MBEMIEPC_01574	CDS	1110	pheA_2	4.2.1.51		Prephenate dehydratase
MBEMIEPC_01575	CDS	426				hypothetical protein
MBEMIEPC_01576	CDS	327				hypothetical protein
MBEMIEPC_01577	CDS	663	cbbY	3.1.3.-	COG0637	Protein CbbY
MBEMIEPC_01578	CDS	912		1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
MBEMIEPC_01579	CDS	1209			COG2308	putative protein
MBEMIEPC_01580	CDS	942				hypothetical protein
MBEMIEPC_01581	CDS	357				hypothetical protein
MBEMIEPC_01582	CDS	960	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MBEMIEPC_01583	CDS	618	tmk	2.7.4.9	COG0125	Thymidylate kinase
MBEMIEPC_01584	CDS	1002	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MBEMIEPC_01585	CDS	717	ppm1_2	2.4.1.-		Polyprenol monophosphomannose synthase
MBEMIEPC_01586	CDS	1182	cntA_2	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_01587	CDS	486				hypothetical protein
MBEMIEPC_01588	CDS	2322	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_01589	CDS	1557	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MBEMIEPC_01590	CDS	870				hypothetical protein
MBEMIEPC_01591	CDS	441				hypothetical protein
MBEMIEPC_01592	CDS	408				hypothetical protein
MBEMIEPC_01593	CDS	1356	tolC		COG1538	Outer membrane protein TolC
MBEMIEPC_01594	CDS	717	aam_2	3.5.1.13	COG0154	Acylamidase
MBEMIEPC_01595	CDS	912	mdtA_3			Multidrug resistance protein MdtA
MBEMIEPC_01596	CDS	543				hypothetical protein
MBEMIEPC_01597	CDS	312				hypothetical protein
MBEMIEPC_01598	CDS	1128	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
MBEMIEPC_01599	CDS	552	orn	3.1.-.-	COG1949	Oligoribonuclease
MBEMIEPC_01600	CDS	819	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
MBEMIEPC_01601	CDS	795	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
MBEMIEPC_01602	CDS	840	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
MBEMIEPC_01603	CDS	573	efp		COG0231	Elongation factor P
MBEMIEPC_01604	CDS	1005	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
MBEMIEPC_01605	CDS	1956	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
MBEMIEPC_01606	CDS	555	nudC_2	3.6.1.22		NADH pyrophosphatase
MBEMIEPC_01607	CDS	561	nudL_2	3.6.1.-		putative Nudix hydrolase NudL
MBEMIEPC_01608	CDS	522	yrdA		COG0663	Protein YrdA
MBEMIEPC_01609	CDS	114				hypothetical protein
MBEMIEPC_01610	CDS	702	kanJ	1.14.11.37		Kanamycin B dioxygenase
MBEMIEPC_01611	CDS	978				hypothetical protein
MBEMIEPC_01612	CDS	1257				hypothetical protein
MBEMIEPC_01613	CDS	438				hypothetical protein
MBEMIEPC_01614	CDS	546	ydaF_3	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
MBEMIEPC_01615	CDS	1143				hypothetical protein
MBEMIEPC_01616	CDS	222				hypothetical protein
MBEMIEPC_01617	CDS	900				hypothetical protein
MBEMIEPC_01618	CDS	504				hypothetical protein
MBEMIEPC_01619	CDS	1884				hypothetical protein
MBEMIEPC_01620	CDS	1302	dtpA		COG3104	Dipeptide and tripeptide permease A
MBEMIEPC_01621	CDS	1518				hypothetical protein
MBEMIEPC_01622	CDS	1215	phnA	3.11.1.2		Phosphonoacetate hydrolase
MBEMIEPC_01623	CDS	1326				hypothetical protein
MBEMIEPC_01624	CDS	1059				hypothetical protein
MBEMIEPC_01625	CDS	870				hypothetical protein
MBEMIEPC_01626	CDS	468				hypothetical protein
MBEMIEPC_01627	CDS	1356	atsA_5	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_01628	CDS	1854	fyuA_4		COG1629	Pesticin receptor
MBEMIEPC_01629	CDS	174				hypothetical protein
MBEMIEPC_01630	CDS	1053	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
MBEMIEPC_01631	CDS	1197	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
MBEMIEPC_01632	CDS	780				hypothetical protein
MBEMIEPC_01633	CDS	1338		1.4.5.-		L-amino acid dehydrogenase
MBEMIEPC_01634	CDS	144				hypothetical protein
MBEMIEPC_01635	CDS	279	psaB	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A2
MBEMIEPC_01636	CDS	156				hypothetical protein
MBEMIEPC_01637	CDS	1188	aauB	1.4.9.2		Aralkylamine dehydrogenase heavy chain
MBEMIEPC_01638	CDS	423	mauD			Methylamine utilization protein MauD
MBEMIEPC_01639	CDS	513	aauA	1.4.9.2		Aralkylamine dehydrogenase light chain
MBEMIEPC_01640	CDS	426				hypothetical protein
MBEMIEPC_01641	CDS	2421	fyuA_5		COG1629	Pesticin receptor
MBEMIEPC_01642	CDS	1350	bepE			Efflux pump membrane transporter BepE
MBEMIEPC_01643	CDS	576	atsA_6	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_01644	CDS	1017	curA_4	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MBEMIEPC_01645	CDS	642				hypothetical protein
MBEMIEPC_01646	CDS	879			COG1305	putative protein
MBEMIEPC_01647	CDS	537				hypothetical protein
MBEMIEPC_01648	CDS	720			COG0628	Putative transport protein
MBEMIEPC_01649	CDS	660	hda		COG0593	DnaA regulatory inactivator Hda
MBEMIEPC_01650	CDS	1086	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MBEMIEPC_01651	CDS	1422	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MBEMIEPC_01652	CDS	426	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
MBEMIEPC_01653	CDS	849	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
MBEMIEPC_01654	CDS	2418				hypothetical protein
MBEMIEPC_01655	CDS	921	dmlR_2			HTH-type transcriptional regulator DmlR
MBEMIEPC_01656	CDS	393				hypothetical protein
MBEMIEPC_01657	CDS	747				hypothetical protein
MBEMIEPC_01658	CDS	315				hypothetical protein
MBEMIEPC_01659	CDS	762	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MBEMIEPC_01660	CDS	792				hypothetical protein
MBEMIEPC_01661	CDS	276	nadB	1.4.3.16	COG0029	L-aspartate oxidase
MBEMIEPC_01662	CDS	504				hypothetical protein
MBEMIEPC_01663	CDS	273	sdhE		COG2938	FAD assembly factor SdhE
MBEMIEPC_01664	CDS	837	ygfZ		COG0354	tRNA-modifying protein YgfZ
MBEMIEPC_01665	CDS	918				hypothetical protein
MBEMIEPC_01666	CDS	1125	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MBEMIEPC_01667	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MBEMIEPC_01668	CDS	1530	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
MBEMIEPC_01669	CDS	903	prfB		COG1186	Peptide chain release factor RF2
MBEMIEPC_01670	CDS	1683	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
MBEMIEPC_01671	CDS	195				hypothetical protein
MBEMIEPC_01672	CDS	2826		1.17.1.9		Putative formate dehydrogenase
MBEMIEPC_01673	CDS	1689	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
MBEMIEPC_01674	CDS	291				hypothetical protein
MBEMIEPC_01675	CDS	1857				hypothetical protein
MBEMIEPC_01676	CDS	510				hypothetical protein
MBEMIEPC_01677	CDS	534				hypothetical protein
MBEMIEPC_01678	CDS	564				hypothetical protein
MBEMIEPC_01679	CDS	975				hypothetical protein
MBEMIEPC_01680	CDS	684				hypothetical protein
MBEMIEPC_01681	CDS	1158	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
MBEMIEPC_01682	CDS	468				hypothetical protein
MBEMIEPC_01683	CDS	966	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MBEMIEPC_01684	CDS	477	greA		COG0782	Transcription elongation factor GreA
MBEMIEPC_01685	CDS	342			COG1534	RNA-binding protein
MBEMIEPC_01686	CDS	633	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
MBEMIEPC_01687	CDS	273				hypothetical protein
MBEMIEPC_01688	CDS	654				hypothetical protein
MBEMIEPC_01689	CDS	423				hypothetical protein
MBEMIEPC_01690	CDS	2070	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MBEMIEPC_01691	CDS	1557	pccB_3	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
MBEMIEPC_01692	CDS	777	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_01693	CDS	723	clcD	3.1.1.45		Carboxymethylenebutenolidase
MBEMIEPC_01694	CDS	513	mepB		COG0841	Multidrug/solvent efflux pump membrane transporter MepB
MBEMIEPC_01695	CDS	1122	prmA_2	2.1.1.-		Ribosomal protein L11 methyltransferase
MBEMIEPC_01696	CDS	918				hypothetical protein
MBEMIEPC_01697	CDS	303				hypothetical protein
MBEMIEPC_01698	CDS	333				hypothetical protein
MBEMIEPC_01699	CDS	675				hypothetical protein
MBEMIEPC_01700	CDS	1272				hypothetical protein
MBEMIEPC_01701	CDS	210				hypothetical protein
MBEMIEPC_01702	CDS	705				hypothetical protein
MBEMIEPC_01703	CDS	369				hypothetical protein
MBEMIEPC_01704	CDS	255				hypothetical protein
MBEMIEPC_01705	CDS	834				hypothetical protein
MBEMIEPC_01706	CDS	1209				hypothetical protein
MBEMIEPC_01707	CDS	1716	nfdA_6	3.5.1.91		N-substituted formamide deformylase
MBEMIEPC_01708	CDS	447				hypothetical protein
MBEMIEPC_01709	CDS	258				hypothetical protein
MBEMIEPC_01710	CDS	1293	lgoT_3			putative L-galactonate transporter
MBEMIEPC_01711	CDS	462	ribH2	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase 2
MBEMIEPC_01712	CDS	2049				hypothetical protein
MBEMIEPC_01713	CDS	888	lip2	3.1.1.3		Lipase 2
MBEMIEPC_01714	CDS	1218	bbsG_3	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
MBEMIEPC_01715	CDS	663	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
MBEMIEPC_01716	CDS	1317	ampG		COG0477	Protein AmpG
MBEMIEPC_01717	CDS	612	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MBEMIEPC_01718	CDS	1047				hypothetical protein
MBEMIEPC_01719	CDS	741	nlpD			Murein hydrolase activator NlpD
MBEMIEPC_01720	CDS	906				hypothetical protein
MBEMIEPC_01721	CDS	666	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
MBEMIEPC_01722	CDS	972	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
MBEMIEPC_01723	CDS	285	ftsB		COG2919	Cell division protein FtsB
MBEMIEPC_01724	CDS	1176	eno	4.2.1.11		Enolase
MBEMIEPC_01725	CDS	798			COG1702	PhoH-like protein
MBEMIEPC_01726	CDS	588	ycf3			Photosystem I assembly protein Ycf3
MBEMIEPC_01727	CDS	723	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MBEMIEPC_01728	CDS	657	lon_2	3.4.21.53		Lon protease
MBEMIEPC_01729	CDS	1236				hypothetical protein
MBEMIEPC_01730	CDS	216				hypothetical protein
MBEMIEPC_01731	CDS	321				hypothetical protein
MBEMIEPC_01732	CDS	1110			COG3317	putative protein
MBEMIEPC_01733	CDS	873	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MBEMIEPC_01734	CDS	228	tusA		COG0425	Sulfur carrier protein TusA
MBEMIEPC_01735	CDS	1431	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MBEMIEPC_01736	CDS	474	nadA	2.5.1.72	COG0379	Quinolinate synthase A
MBEMIEPC_01737	CDS	345	swrC_1		COG0841	Swarming motility protein SwrC
MBEMIEPC_01738	CDS	852	sdpA	1.14.11.43		(S)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
MBEMIEPC_01739	CDS	957				hypothetical protein
MBEMIEPC_01740	CDS	1239	fadA_3	2.3.1.-	COG0183	Putative acyltransferase
MBEMIEPC_01741	CDS	360				hypothetical protein
MBEMIEPC_01742	CDS	681	phoP			Virulence transcriptional regulatory protein PhoP
MBEMIEPC_01743	CDS	339				hypothetical protein
MBEMIEPC_01744	CDS	891	udk	2.7.1.48	COG0572	Uridine kinase
MBEMIEPC_01745	CDS	2091	dinG_1	3.6.4.12	COG1199	putative ATP-dependent helicase DinG
MBEMIEPC_01746	CDS	1149				hypothetical protein
MBEMIEPC_01747	CDS	1620	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
MBEMIEPC_01748	CDS	630				hypothetical protein
