locus_tag	ftype	length_bp	gene	EC_number	COG	product
AALJDOEL_00706	CDS	690	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AALJDOEL_00707	CDS	639				hypothetical protein
AALJDOEL_00708	CDS	864	btuF		COG0614	Vitamin B12-binding protein
AALJDOEL_00709	CDS	939	hmuU		COG0609	Hemin transport system permease protein HmuU
AALJDOEL_00710	CDS	765	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
AALJDOEL_00711	CDS	1404	bepC			Outer membrane efflux protein BepC
AALJDOEL_00712	CDS	906	mdtA			Multidrug resistance protein MdtA
AALJDOEL_00713	CDS	3174	mdtB			Multidrug resistance protein MdtB
AALJDOEL_00714	CDS	1194	mnmE_2	3.6.-.-		tRNA modification GTPase MnmE
AALJDOEL_00715	CDS	990	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
AALJDOEL_00716	CDS	1023	epsJ_1	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
AALJDOEL_00717	CDS	987	epsJ_2	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
AALJDOEL_00718	CDS	894				hypothetical protein
AALJDOEL_00719	CDS	702				hypothetical protein
AALJDOEL_00720	CDS	1419				hypothetical protein
AALJDOEL_00721	CDS	1590		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
AALJDOEL_00722	CDS	741	kpsU_2	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
AALJDOEL_00723	CDS	777	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
AALJDOEL_00724	CDS	1068	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
AALJDOEL_00725	CDS	1344	colD	4.2.1.168		GDP-4-keto-6-deoxy-D-mannose 3-dehydratase
AALJDOEL_00726	CDS	669	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
AALJDOEL_00727	CDS	1131	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
AALJDOEL_00728	CDS	1224				hypothetical protein
AALJDOEL_00729	CDS	1092	spsE		COG2089	Spore coat polysaccharide biosynthesis protein SpsE
AALJDOEL_00730	CDS	1776	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
AALJDOEL_00731	CDS	924	colC	1.1.1.356		GDP-L-colitose synthase
AALJDOEL_00732	CDS	2373	epsE_2	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
AALJDOEL_00733	CDS	1023	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
AALJDOEL_00734	CDS	1791	msbA	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
AALJDOEL_00735	CDS	1032	rfbV_1	2.4.1.60	COG0463	Abequosyltransferase RfbV
AALJDOEL_00736	CDS	1527	vat	2.3.1.-		Virginiamycin A acetyltransferase
AALJDOEL_00737	CDS	570	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
AALJDOEL_00738	CDS	975	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
AALJDOEL_00739	CDS	945	rfbV_2	2.4.1.60	COG0463	Abequosyltransferase RfbV
AALJDOEL_00740	CDS	822	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
AALJDOEL_00741	CDS	885	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
AALJDOEL_00742	CDS	687				hypothetical protein
AALJDOEL_00743	CDS	1041				hypothetical protein
AALJDOEL_00744	CDS	981	epsJ_3	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
AALJDOEL_00745	CDS	993				hypothetical protein
AALJDOEL_00746	CDS	1677				hypothetical protein
AALJDOEL_00747	CDS	2535	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
AALJDOEL_00748	CDS	1716	rpoD		COG0568	RNA polymerase sigma factor RpoD
AALJDOEL_00749	CDS	1749	dnaG	2.7.7.-	COG0358	DNA primase
AALJDOEL_00750	CDS	198	rpsU		COG0828	30S ribosomal protein S21
AALJDOEL_00751	CDS	339		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
AALJDOEL_00752	CDS	1635	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AALJDOEL_00753	CDS	789	carD_2	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
AALJDOEL_00754	CDS	1194	carE_2	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
AALJDOEL_00755	CDS	639	xcpT_2		COG2165	Type II secretion system protein G
AALJDOEL_00756	CDS	1611		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
AALJDOEL_00757	CDS	612				hypothetical protein
AALJDOEL_00758	CDS	1251	thrC	4.2.3.1	COG0498	Threonine synthase
AALJDOEL_00759	CDS	849				hypothetical protein
AALJDOEL_00760	CDS	456	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
AALJDOEL_00761	CDS	2556	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
AALJDOEL_00762	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
AALJDOEL_00763	CDS	1491	lysS	6.1.1.6		Lysine--tRNA ligase
AALJDOEL_00764	tRNA	74				tRNA-Met(cat)
AALJDOEL_00765	CDS	1893	hndD_2	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
AALJDOEL_00766	CDS	1665	hoxF	1.12.1.2		NAD-reducing hydrogenase HoxS subunit alpha
AALJDOEL_00767	CDS	261				hypothetical protein
AALJDOEL_00768	CDS	516				hypothetical protein
AALJDOEL_00769	CDS	363	dksA		COG1734	RNA polymerase-binding transcription factor DksA
AALJDOEL_00770	tRNA	73				tRNA-Pro(tgg)
AALJDOEL_00771	CDS	762				hypothetical protein
AALJDOEL_00772	CDS	1200	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
AALJDOEL_00773	CDS	375	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
AALJDOEL_00774	CDS	1380	accC	6.3.4.14	COG0439	Biotin carboxylase
AALJDOEL_00775	CDS	462	hldE_2		COG2870	Bifunctional protein HldE
AALJDOEL_00776	CDS	1185	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
AALJDOEL_00777	CDS	1122				hypothetical protein
AALJDOEL_00778	CDS	504				hypothetical protein
AALJDOEL_00779	CDS	555	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
AALJDOEL_00780	tRNA	89				tRNA-Ser(tga)
AALJDOEL_00781	CDS	1389	tnaA	4.1.99.1		Tryptophanase
AALJDOEL_00782	CDS	492				hypothetical protein
AALJDOEL_00783	CDS	651				hypothetical protein
AALJDOEL_00784	CDS	459				hypothetical protein
AALJDOEL_00785	CDS	1164		2.7.8.-		Cardiolipin synthase
AALJDOEL_00786	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AALJDOEL_00787	CDS	696				hypothetical protein
AALJDOEL_00788	CDS	1620	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
AALJDOEL_00789	CDS	621	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
AALJDOEL_00790	CDS	1410	panF		COG4145	Sodium/pantothenate symporter
AALJDOEL_00791	CDS	1434				hypothetical protein
AALJDOEL_00792	CDS	711	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
AALJDOEL_00793	CDS	624	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
AALJDOEL_00794	CDS	930	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
AALJDOEL_00795	CDS	600				hypothetical protein
AALJDOEL_00796	CDS	981	yqeN		COG1466	putative protein YqeN
AALJDOEL_00797	CDS	597				hypothetical protein
AALJDOEL_00798	CDS	2532	leuS	6.1.1.4		Leucine--tRNA ligase
AALJDOEL_00799	CDS	423				hypothetical protein
AALJDOEL_00800	tRNA	72				tRNA-Gln(ttg)
AALJDOEL_00801	CDS	327	spoVG			Putative septation protein SpoVG
AALJDOEL_00802	CDS	918	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
AALJDOEL_00803	CDS	774				hypothetical protein
AALJDOEL_00804	CDS	330	trxA			Thioredoxin 1
AALJDOEL_00805	CDS	2610	polA	2.7.7.7		DNA polymerase I
AALJDOEL_00806	CDS	603	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
AALJDOEL_00807	CDS	1389	rho	3.6.4.-	COG1158	Transcription termination factor Rho
AALJDOEL_00808	CDS	354	rpmE			50S ribosomal protein L31
AALJDOEL_00809	CDS	1059	prfA		COG0216	Peptide chain release factor 1
AALJDOEL_00810	CDS	843	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AALJDOEL_00811	CDS	1254	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
AALJDOEL_00812	CDS	1194	fpgS	6.3.2.17		Folylpolyglutamate synthase
AALJDOEL_00813	CDS	1341				hypothetical protein
AALJDOEL_00814	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
AALJDOEL_00815	CDS	426	ndhI_1	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit I
AALJDOEL_00816	CDS	960	nqo8	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit 8
AALJDOEL_00817	CDS	1194	hycE		COG3261	Formate hydrogenlyase subunit 5
AALJDOEL_00818	CDS	477	hyfG	1.-.-.-	COG3261	Hydrogenase-4 component G
AALJDOEL_00819	CDS	438	ndhK	1.6.5.-	COG0377	NAD(P)H-quinone oxidoreductase subunit K
AALJDOEL_00820	CDS	345				hypothetical protein
AALJDOEL_00821	CDS	324	ndhE	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic
AALJDOEL_00822	CDS	495				hypothetical protein
AALJDOEL_00823	CDS	1419	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
AALJDOEL_00824	CDS	1794	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
AALJDOEL_00825	CDS	1413	mrpA_2		COG1009	Na(+)/H(+) antiporter subunit A
AALJDOEL_00826	CDS	1935	hacA	4.2.1.36	COG0065	Homoaconitase large subunit
AALJDOEL_00827	CDS	1212	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
AALJDOEL_00828	CDS	1269	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
AALJDOEL_00829	CDS	1827	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
AALJDOEL_00830	CDS	267	rpsT		COG0268	30S ribosomal protein S20
AALJDOEL_00831	CDS	489	nupX		COG1972	Putative nucleoside permease NupX
AALJDOEL_00832	CDS	348	yhaH_2		COG3152	Inner membrane protein YhaH
AALJDOEL_00833	CDS	738				hypothetical protein
AALJDOEL_00834	CDS	639	dedA		COG0586	Protein DedA
AALJDOEL_00835	CDS	384				hypothetical protein
AALJDOEL_00836	CDS	219	rghR			HTH-type transcriptional repressor RghR
AALJDOEL_00837	CDS	675				hypothetical protein
AALJDOEL_00838	CDS	1125	cca	2.7.7.72		CCA-adding enzyme
AALJDOEL_00839	CDS	1617				hypothetical protein
AALJDOEL_00840	tRNA	76				tRNA-Arg(tcg)
AALJDOEL_00841	CDS	3486	aas		COG0204	Bifunctional protein Aas
AALJDOEL_00842	CDS	753			COG0217	putative transcriptional regulatory protein
AALJDOEL_00843	CDS	558	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
AALJDOEL_00844	CDS	1149				hypothetical protein
AALJDOEL_00845	CDS	936				hypothetical protein
AALJDOEL_00846	CDS	621	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
AALJDOEL_00847	CDS	1038	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
AALJDOEL_00848	CDS	945	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
AALJDOEL_00849	CDS	975			COG1752	putative NTE family protein
AALJDOEL_00850	CDS	1260				hypothetical protein
AALJDOEL_00851	CDS	429				hypothetical protein
AALJDOEL_00852	CDS	1035	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
AALJDOEL_00853	CDS	747				hypothetical protein
AALJDOEL_00854	CDS	588				hypothetical protein
AALJDOEL_00855	CDS	510	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
AALJDOEL_00856	CDS	837	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
AALJDOEL_00857	CDS	1455		1.1.1.38		NAD-dependent malic enzyme
AALJDOEL_00858	tRNA	73				tRNA-Thr(tgt)
AALJDOEL_00859	CDS	933	alx		COG0861	Putative membrane-bound redox modulator Alx
AALJDOEL_00860	CDS	189	rpmB		COG0227	50S ribosomal protein L28
AALJDOEL_00861	CDS	2502	bamA		COG4775	Outer membrane protein assembly factor BamA
AALJDOEL_00862	CDS	1035	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
AALJDOEL_00863	CDS	255				hypothetical protein
AALJDOEL_00864	tRNA	74				tRNA-Arg(gcg)
AALJDOEL_00865	CDS	1173	yrrB_2			TPR repeat-containing protein YrrB
AALJDOEL_00866	CDS	684			COG0325	Pyridoxal phosphate homeostasis protein
AALJDOEL_00867	CDS	264				hypothetical protein
AALJDOEL_00868	CDS	552	maf		COG0424	Septum formation protein Maf
AALJDOEL_00869	CDS	924		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
AALJDOEL_00870	CDS	1554	nadB	1.4.3.16	COG0029	L-aspartate oxidase
AALJDOEL_00871	CDS	2052				hypothetical protein
AALJDOEL_00872	CDS	1335	mgtE		COG2239	Magnesium transporter MgtE
AALJDOEL_00873	CDS	426	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
AALJDOEL_00874	CDS	918				hypothetical protein
AALJDOEL_00875	CDS	198				hypothetical protein
AALJDOEL_00876	CDS	456				hypothetical protein
AALJDOEL_00877	CDS	612	inlA_2		COG4886	Internalin-A
AALJDOEL_00878	CDS	942	inlA_3		COG4886	Internalin-A
AALJDOEL_00879	CDS	1302	tolB		COG0823	Protein TolB
AALJDOEL_00880	CDS	672				hypothetical protein
AALJDOEL_00881	CDS	516				Outer membrane lipoprotein Omp16
AALJDOEL_00882	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AALJDOEL_00883	CDS	1548	murJ		COG0728	Lipid II flippase MurJ
AALJDOEL_00884	tRNA	76				tRNA-Met(cat)
AALJDOEL_00885	CDS	447	pilE1		COG4969	Fimbrial protein
AALJDOEL_00886	CDS	945				hypothetical protein
AALJDOEL_00887	CDS	348				hypothetical protein
AALJDOEL_00888	CDS	672				hypothetical protein
AALJDOEL_00889	CDS	573				hypothetical protein
AALJDOEL_00890	CDS	468				hypothetical protein
AALJDOEL_00891	CDS	537				hypothetical protein
AALJDOEL_00892	CDS	498				hypothetical protein
AALJDOEL_00893	CDS	1224	gspF		COG1459	Putative type II secretion system protein F
AALJDOEL_00894	CDS	1722	gspE		COG2804	Putative type II secretion system protein E
AALJDOEL_00895	CDS	1557	pulD			Type II secretion system protein D
AALJDOEL_00896	CDS	525				hypothetical protein
AALJDOEL_00897	CDS	597				hypothetical protein
AALJDOEL_00898	CDS	1620				hypothetical protein
AALJDOEL_00899	CDS	1599				hypothetical protein
AALJDOEL_00900	CDS	2370				hypothetical protein
AALJDOEL_00901	tRNA	73				tRNA-Thr(cgt)
AALJDOEL_00902	CDS	1107				hypothetical protein
AALJDOEL_00903	CDS	1188				hypothetical protein
AALJDOEL_00904	CDS	1197				hypothetical protein
AALJDOEL_00905	CDS	1308				hypothetical protein
AALJDOEL_00906	CDS	723				hypothetical protein
AALJDOEL_00907	CDS	657				hypothetical protein
AALJDOEL_00908	CDS	147				hypothetical protein
AALJDOEL_00909	CDS	3591				hypothetical protein
AALJDOEL_00910	CDS	420				hypothetical protein
AALJDOEL_00911	CDS	309				hypothetical protein
AALJDOEL_00912	CDS	645				hypothetical protein
AALJDOEL_00913	CDS	1032		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
AALJDOEL_00914	CDS	1392	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
AALJDOEL_00915	CDS	1113				hypothetical protein
AALJDOEL_00916	CDS	516	def	3.5.1.88	COG0242	Peptide deformylase
AALJDOEL_00917	CDS	2040				hypothetical protein
AALJDOEL_00918	CDS	483	manP		COG1299	PTS system mannose-specific EIIBCA component
AALJDOEL_00919	CDS	783	ompV		COG3713	Outer membrane protein OmpV
AALJDOEL_00920	tRNA	73				tRNA-Asn(gtt)
AALJDOEL_00921	CDS	213				hypothetical protein
AALJDOEL_00922	CDS	1539	recF			DNA replication and repair protein RecF
AALJDOEL_00923	CDS	234				hypothetical protein
AALJDOEL_00924	CDS	1155	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
AALJDOEL_00925	CDS	1200	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
AALJDOEL_00926	CDS	1422				hypothetical protein
AALJDOEL_00927	CDS	2964	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
AALJDOEL_00928	CDS	1059				hypothetical protein
AALJDOEL_00929	CDS	198				hypothetical protein
AALJDOEL_00930	CDS	2331	atsA_1	3.1.6.1	COG3119	Arylsulfatase
AALJDOEL_00931	CDS	1209	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
AALJDOEL_00932	CDS	1620	atsA_2	3.1.6.1	COG3119	Arylsulfatase
AALJDOEL_00933	CDS	384	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AALJDOEL_00934	CDS	1584	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
AALJDOEL_00935	CDS	462	fimA_1			Fimbrial protein
AALJDOEL_00936	CDS	1161		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
AALJDOEL_00937	CDS	147				hypothetical protein
AALJDOEL_00938	CDS	453	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
AALJDOEL_00939	CDS	777	folP	2.5.1.15	COG0294	Dihydropteroate synthase
AALJDOEL_00940	CDS	612	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
AALJDOEL_00941	CDS	348	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
AALJDOEL_00942	CDS	840				hypothetical protein
AALJDOEL_00943	CDS	1164	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
AALJDOEL_00944	CDS	1044	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
AALJDOEL_00945	CDS	1104			COG2385	putative protein
AALJDOEL_00946	CDS	1260	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AALJDOEL_00947	CDS	678				hypothetical protein
AALJDOEL_00948	CDS	630				hypothetical protein
AALJDOEL_00949	CDS	1014	secF		COG0341	Protein translocase subunit SecF
AALJDOEL_00950	CDS	1413	secD		COG0342	Protein translocase subunit SecD
AALJDOEL_00951	CDS	306	yajC		COG1862	Sec translocon accessory complex subunit YajC
AALJDOEL_00952	CDS	1758	mdoB	2.7.8.20		Phosphoglycerol transferase I
AALJDOEL_00953	CDS	1758	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
AALJDOEL_00954	CDS	1053	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
AALJDOEL_00955	CDS	567	efp			Elongation factor P
AALJDOEL_00956	CDS	339				hypothetical protein
AALJDOEL_00957	CDS	720				hypothetical protein
AALJDOEL_00958	CDS	738				hypothetical protein
AALJDOEL_00959	CDS	1032	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
AALJDOEL_00960	CDS	1221	pgk/tpi		COG0126	Bifunctional PGK/TIM
AALJDOEL_00961	CDS	291	secG		COG1314	Protein-export membrane protein SecG
AALJDOEL_00962	CDS	843				hypothetical protein
AALJDOEL_00963	CDS	204				hypothetical protein
AALJDOEL_00964	CDS	657	fimA_2			Fimbrial protein
AALJDOEL_00965	CDS	891	ribF		COG0196	Riboflavin biosynthesis protein RibF
AALJDOEL_00966	CDS	687	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AALJDOEL_00967	CDS	990	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
AALJDOEL_00968	CDS	378	rbfA			Ribosome-binding factor A
AALJDOEL_00969	CDS	495	smpB		COG0691	SsrA-binding protein
AALJDOEL_00970	CDS	855				hypothetical protein
AALJDOEL_00971	CDS	816	ftsQ			Cell division protein FtsQ
AALJDOEL_00972	CDS	1251	ftsA		COG0849	Cell division protein FtsA
AALJDOEL_00973	CDS	1149	ftsZ			Cell division protein FtsZ
AALJDOEL_00974	CDS	258				hypothetical protein
AALJDOEL_00975	CDS	1095	pilT_2		COG2805	Twitching mobility protein
AALJDOEL_00976	CDS	675	cmk	2.7.4.25	COG0283	Cytidylate kinase
AALJDOEL_00977	CDS	585	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
AALJDOEL_00978	CDS	1278	rpsA		COG0539	30S ribosomal protein S1
AALJDOEL_00979	CDS	1017				hypothetical protein
AALJDOEL_00980	CDS	1521	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
AALJDOEL_00981	CDS	480	xcpT_3		COG2165	Type II secretion system protein G
AALJDOEL_00982	CDS	636				hypothetical protein
AALJDOEL_00983	CDS	1053	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
AALJDOEL_00984	CDS	795	scpA		COG1354	Segregation and condensation protein A
AALJDOEL_00985	CDS	726	scpB		COG1386	Segregation and condensation protein B 
AALJDOEL_00986	CDS	1428	glgA	2.4.1.21	COG0297	Glycogen synthase
AALJDOEL_00987	CDS	1479	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
AALJDOEL_00988	CDS	780				hypothetical protein
AALJDOEL_00989	CDS	1161	envC		COG4942	Murein hydrolase activator EnvC
AALJDOEL_00990	CDS	1290		3.4.21.-		putative CtpA-like serine protease
AALJDOEL_00991	CDS	1035	tsaD	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase
AALJDOEL_00992	CDS	1209				hypothetical protein
AALJDOEL_00993	CDS	1485	cph2			Phytochrome-like protein cph2
AALJDOEL_00994	CDS	3771				hypothetical protein
AALJDOEL_00995	CDS	969				hypothetical protein
AALJDOEL_00996	CDS	165				hypothetical protein
AALJDOEL_00997	CDS	213				hypothetical protein
AALJDOEL_00998	CDS	465				hypothetical protein
AALJDOEL_00999	CDS	762				hypothetical protein
AALJDOEL_01000	CDS	744	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
AALJDOEL_01001	CDS	2283			COG4962	Putative conjugal transfer protein
AALJDOEL_01002	CDS	1638				hypothetical protein
AALJDOEL_01003	CDS	900				hypothetical protein
AALJDOEL_01004	CDS	1356				hypothetical protein
AALJDOEL_01005	CDS	1116				hypothetical protein
AALJDOEL_01006	CDS	273				hypothetical protein
AALJDOEL_01007	CDS	309				hypothetical protein
AALJDOEL_01008	CDS	294				hypothetical protein
AALJDOEL_01009	CDS	297				hypothetical protein
AALJDOEL_01010	CDS	1407				hypothetical protein
AALJDOEL_01011	CDS	1866	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
AALJDOEL_01012	CDS	1134	resE_1	2.7.13.3		Sensor histidine kinase ResE
AALJDOEL_01013	CDS	660	vraR		COG2197	Response regulator protein VraR
AALJDOEL_01014	CDS	165				hypothetical protein
AALJDOEL_01015	CDS	1089				hypothetical protein
AALJDOEL_01016	CDS	573				hypothetical protein
AALJDOEL_01017	CDS	1050				hypothetical protein
AALJDOEL_01018	CDS	447	metG	6.1.1.10		Methionine--tRNA ligase
AALJDOEL_01019	CDS	1551	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
AALJDOEL_01020	CDS	1512	hutH	4.3.1.3		Histidine ammonia-lyase
AALJDOEL_01021	CDS	618	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
AALJDOEL_01022	CDS	714				hypothetical protein
AALJDOEL_01023	CDS	1458	resE_2	2.7.13.3		Sensor histidine kinase ResE
AALJDOEL_01024	CDS	255				hypothetical protein
AALJDOEL_01025	CDS	495				hypothetical protein
AALJDOEL_01026	CDS	708				hypothetical protein
AALJDOEL_01027	CDS	228				hypothetical protein
AALJDOEL_01028	CDS	225	clgR			Transcriptional regulator ClgR
AALJDOEL_01029	CDS	402				hypothetical protein
AALJDOEL_01030	CDS	1860	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
AALJDOEL_01031	CDS	1839	yrrB_3			TPR repeat-containing protein YrrB
AALJDOEL_01032	CDS	201				hypothetical protein
AALJDOEL_01033	CDS	132				hypothetical protein
AALJDOEL_01034	CDS	1092		1.13.12.16	COG2070	Nitronate monooxygenase
AALJDOEL_01035	CDS	1812	typA		COG1217	GTP-binding protein TypA/BipA
AALJDOEL_01036	CDS	3459				hypothetical protein
AALJDOEL_01037	CDS	777				hypothetical protein
AALJDOEL_01038	CDS	696				hypothetical protein
AALJDOEL_01039	CDS	3933	pmp6			putative outer membrane protein pmp6
AALJDOEL_01040	CDS	240				hypothetical protein
AALJDOEL_01041	CDS	450				hypothetical protein
AALJDOEL_01042	CDS	153				hypothetical protein
AALJDOEL_01043	CDS	861				hypothetical protein
AALJDOEL_01044	CDS	1074	fokIM_1	2.1.1.72		Modification methylase FokI
AALJDOEL_01045	CDS	978	fokIM_2	2.1.1.72		Modification methylase FokI
AALJDOEL_01046	CDS	1389				hypothetical protein
AALJDOEL_01047	CDS	816				hypothetical protein
AALJDOEL_01048	CDS	762				hypothetical protein
AALJDOEL_01049	CDS	1338	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
AALJDOEL_01050	CDS	462				hypothetical protein
AALJDOEL_01051	CDS	1407				hypothetical protein
AALJDOEL_01052	CDS	1068				hypothetical protein
AALJDOEL_01053	CDS	207				hypothetical protein
AALJDOEL_01054	CDS	1425	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
AALJDOEL_01055	CDS	282	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
AALJDOEL_01056	CDS	2232	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
AALJDOEL_01057	CDS	1203	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
AALJDOEL_01058	CDS	663				hypothetical protein
AALJDOEL_01059	CDS	447	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
AALJDOEL_01060	CDS	204	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
AALJDOEL_01061	CDS	1143	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
AALJDOEL_01062	CDS	747	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
AALJDOEL_01063	CDS	549	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
AALJDOEL_01064	CDS	504	yrdA		COG0663	Protein YrdA
